id,N,D,C,E,I,K,F,P,S,V,APAAC3,APAAC4,APAAC5,APAAC6,APAAC10,APAAC19,_PolarizabilityC3,_SolventAccessibilityC2,_SolventAccessibilityC3,_SecondaryStrC2,_SecondaryStrC3,_ChargeC2,_ChargeC3,_PolarityC2,_PolarityC3,_NormalizedVDWVC1,_NormalizedVDWVC2,_NormalizedVDWVC3,_HydrophobicityC1,_HydrophobicityC2,_PolarizabilityT23,_SolventAccessibilityT12,_SolventAccessibilityT13,_SecondaryStrT12,_SecondaryStrT13,_ChargeT13,_ChargeT23,_PolarityT13,_NormalizedVDWVT23,_HydrophobicityT13,_PolarizabilityD1001,_PolarizabilityD2001,_SolventAccessibilityD1001,_SolventAccessibilityD2001,_SolventAccessibilityD2100,_SecondaryStrD2001,_SecondaryStrD3001,_ChargeD1001,_ChargeD1100,_ChargeD2001,_ChargeD3001,_ChargeD3075,_ChargeD3100,_PolarityD2001,_PolarityD3001,_NormalizedVDWVD1001,_NormalizedVDWVD2001,_HydrophobicityD1001,_HydrophobicityD1100,_HydrophobicityD2001,AP,RP,DI,DK,CL,CS,EI,IA,ID,IE,IK,LC,LP,KD,KE,KI,KF,FD,FE,PA,PR,PG,PP,PS,SC,SP,YI,VD,PAAC2,PAAC3,PAAC4,PAAC5,PAAC10,PAAC12,PAAC14,PAAC15,PAAC16,PAAC21,PAAC22,PAAC25,label
Positive_206,1.058,6.878,0.0,6.349,6.349,0.529,1.587,6.878,5.82,6.878,0.904,5.879,0.0,5.426,5.426,3.166,0.217,0.259,0.275,0.254,0.265,0.767,0.132,0.397,0.286,0.466,0.317,0.217,0.259,0.46,0.17,0.239,0.165,0.218,0.223,0.032,0.223,0.165,0.133,0.128,1.058,2.116,3.175,3.704,99.471,1.058,1.587,5.82,99.471,0.529,3.704,66.138,91.534,1.058,3.704,1.058,3.175,3.704,99.471,1.058,0.0,0.53,1.06,0.0,0.0,0.0,0.0,0.53,0.0,1.06,0.0,0.0,0.53,0.53,0.0,0.0,0.0,0.53,0.0,0.0,1.06,0.53,0.53,1.06,0.0,0.53,0.0,1.06,4.634,0.515,3.346,0.0,3.089,0.257,0.772,3.346,2.832,4.734,5.602,4.712,1
Negative_190,3.365,3.846,5.769,8.173,3.846,6.25,4.327,6.25,9.856,5.288,2.96,3.383,5.074,7.188,3.383,3.172,0.279,0.322,0.3,0.272,0.291,0.755,0.12,0.32,0.361,0.416,0.305,0.279,0.322,0.394,0.234,0.239,0.224,0.253,0.251,0.031,0.195,0.219,0.166,0.186,0.481,1.202,1.442,0.962,99.76,0.721,0.481,0.962,93.269,0.24,4.327,79.567,99.76,0.481,0.962,0.481,1.202,0.962,99.76,0.481,0.0,0.24,0.0,0.24,0.72,0.48,0.24,0.0,0.0,0.48,0.24,0.24,0.0,0.0,0.0,0.24,0.0,0.24,0.72,0.24,0.24,0.48,0.24,1.69,0.72,0.72,0.0,0.24,3.201,1.723,1.97,2.955,1.97,3.201,2.216,3.201,5.048,4.732,4.919,4.96,0
Negative_155,0.664,1.991,7.965,5.088,0.885,4.425,4.425,5.752,8.407,3.319,0.415,1.244,4.977,3.179,0.553,0.691,0.312,0.29,0.292,0.235,0.252,0.754,0.071,0.378,0.369,0.478,0.21,0.312,0.29,0.469,0.224,0.239,0.226,0.246,0.262,0.024,0.118,0.162,0.129,0.129,0.664,1.77,0.442,2.655,98.673,0.442,1.106,2.655,98.673,0.221,3.982,74.336,98.451,0.664,2.655,0.664,1.77,2.655,98.673,0.664,0.22,0.89,0.0,0.0,0.22,0.67,0.0,0.0,0.0,0.0,0.0,0.44,0.44,0.0,0.0,0.0,0.0,0.0,0.22,0.89,0.67,0.22,0.22,0.0,0.22,0.22,0.22,0.0,6.337,0.322,0.967,3.867,0.43,2.148,2.148,2.793,4.082,5.154,5.251,5.654,0
Negative_149,4.23,2.115,6.949,8.761,3.323,12.387,2.719,2.417,8.459,3.625,2.056,1.028,3.377,4.258,1.615,1.762,0.344,0.399,0.299,0.275,0.239,0.692,0.109,0.275,0.471,0.366,0.29,0.344,0.399,0.384,0.294,0.252,0.155,0.3,0.224,0.061,0.145,0.242,0.227,0.173,1.511,2.115,2.417,0.604,99.396,1.511,2.115,0.604,99.094,0.302,4.532,73.414,99.396,1.511,0.604,1.511,2.115,0.604,99.396,1.511,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.61,1.52,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,3.883,2.175,1.087,3.573,1.708,6.369,1.398,1.243,4.349,4.928,5.362,5.321,0
Positive_89,5.706,4.505,2.402,8.709,2.703,6.306,4.805,3.604,6.907,5.706,5.746,4.537,2.419,8.77,2.722,4.839,0.291,0.33,0.261,0.273,0.303,0.766,0.132,0.318,0.351,0.387,0.321,0.291,0.33,0.387,0.223,0.22,0.235,0.232,0.277,0.024,0.205,0.208,0.187,0.166,1.201,0.601,1.502,0.601,96.096,1.201,0.601,9.309,95.796,0.3,6.607,78.378,95.195,0.901,0.601,0.901,0.601,0.601,96.096,0.901,0.3,0.0,0.3,0.0,0.3,0.6,0.0,0.6,0.3,0.3,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.3,0.6,0.0,0.6,0.0,0.0,0.0,0.6,0.0,0.0,0.9,1.945,2.843,2.245,1.197,1.347,3.142,2.394,1.796,3.441,4.868,4.99,4.786,1
Positive_220,2.655,4.204,1.327,8.407,5.088,6.637,2.434,5.31,2.655,8.186,2.793,4.423,1.396,8.845,5.353,2.327,0.237,0.299,0.228,0.263,0.239,0.748,0.126,0.325,0.332,0.381,0.383,0.237,0.299,0.381,0.208,0.29,0.248,0.239,0.242,0.038,0.175,0.215,0.171,0.184,0.442,1.327,0.442,1.77,99.558,1.106,2.434,1.77,99.558,0.221,10.177,70.796,98.673,0.442,1.77,0.442,1.327,1.77,99.558,0.442,0.67,0.0,0.0,0.22,0.0,0.0,0.44,0.0,0.22,0.22,0.44,0.44,0.67,0.0,0.44,0.22,0.44,0.0,0.0,0.44,0.0,0.89,0.22,0.0,0.0,0.0,0.44,0.44,2.98,1.325,2.098,0.662,2.539,3.312,1.215,2.65,1.325,4.975,5.077,5.055,1
Positive_84,5.788,4.18,0.965,7.717,8.039,7.074,6.431,5.466,5.145,3.859,6.6,4.766,1.1,8.799,9.166,4.033,0.232,0.299,0.238,0.28,0.293,0.794,0.119,0.325,0.315,0.376,0.392,0.232,0.299,0.376,0.213,0.306,0.258,0.203,0.255,0.029,0.19,0.258,0.174,0.219,1.286,0.643,0.643,0.965,99.357,1.286,0.965,3.215,99.357,0.322,8.682,68.81,97.428,1.286,0.965,1.286,0.643,0.965,99.357,1.286,0.0,0.0,0.32,0.0,0.0,0.0,0.97,0.97,0.32,0.65,0.97,0.32,0.97,0.32,1.29,0.32,0.32,1.29,0.65,0.32,0.32,0.32,0.32,0.0,0.32,0.0,0.65,0.32,0.851,3.065,2.213,0.511,4.257,3.746,3.405,2.894,2.724,4.856,4.837,4.736,1
Positive_168,7.4,4.554,0.569,4.554,6.262,3.036,2.657,4.554,8.349,6.452,8.685,5.345,0.668,5.345,7.35,4.009,0.18,0.29,0.298,0.309,0.355,0.827,0.091,0.425,0.302,0.476,0.343,0.18,0.29,0.471,0.137,0.241,0.222,0.236,0.228,0.006,0.156,0.181,0.118,0.156,0.38,0.569,1.708,0.569,100.0,0.949,0.38,2.657,99.81,0.19,2.277,82.732,100.0,0.38,0.569,0.38,0.569,0.569,100.0,0.38,0.19,0.38,0.0,0.0,0.0,0.0,0.57,0.95,0.57,0.19,0.76,0.0,0.57,0.0,0.19,0.19,0.38,0.19,0.19,0.57,0.19,0.19,0.19,0.57,0.0,0.38,0.38,0.0,2.718,3.926,2.416,0.302,3.322,1.611,1.41,2.416,4.43,4.865,4.677,4.658,1
Negative_131,3.571,5.952,1.19,3.571,3.571,4.762,4.762,4.762,22.619,8.333,4.008,6.68,1.336,4.008,4.008,2.672,0.214,0.262,0.357,0.262,0.417,0.81,0.095,0.405,0.274,0.476,0.31,0.214,0.262,0.44,0.096,0.169,0.313,0.157,0.313,0.024,0.12,0.157,0.084,0.12,2.381,4.762,2.381,15.476,98.81,4.762,3.571,15.476,98.81,1.19,38.095,60.714,86.905,2.381,15.476,2.381,4.762,15.476,98.81,2.381,0.0,0.0,0.0,1.2,1.2,0.0,0.0,0.0,1.2,0.0,1.2,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,2.482,1.861,3.102,0.62,1.861,2.482,2.482,2.482,11.787,4.086,4.562,4.443,0
Negative_31,4.762,5.882,1.961,6.723,2.801,7.563,3.361,6.162,9.804,3.081,3.35,4.138,1.38,4.73,1.97,0.591,0.241,0.373,0.291,0.221,0.319,0.748,0.126,0.347,0.406,0.426,0.333,0.241,0.373,0.389,0.185,0.228,0.219,0.188,0.264,0.037,0.183,0.183,0.16,0.163,1.12,1.681,1.401,0.56,99.72,1.12,1.401,0.56,99.16,0.28,1.961,77.031,97.479,1.12,0.56,1.12,1.961,0.56,99.72,1.12,0.84,0.0,0.28,0.56,0.28,0.0,0.0,0.56,0.0,0.28,0.28,0.0,0.56,0.28,0.84,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.28,0.28,1.12,0.0,0.0,2.649,2.501,3.09,1.03,1.471,3.973,1.766,3.237,5.15,4.339,4.662,5.035,0
Positive_99,6.875,16.875,3.125,8.125,2.5,7.5,5.625,3.125,9.375,4.375,3.819,9.375,1.736,4.514,1.389,0.694,0.281,0.463,0.212,0.219,0.406,0.625,0.25,0.212,0.481,0.412,0.306,0.281,0.463,0.244,0.201,0.308,0.145,0.145,0.308,0.063,0.296,0.321,0.17,0.289,2.5,1.25,2.5,1.25,100.0,5.0,1.875,4.375,96.875,0.625,6.25,87.5,100.0,1.875,1.25,1.875,1.25,1.25,100.0,1.875,0.0,0.0,0.0,0.0,1.26,0.0,0.63,0.0,1.26,0.63,0.0,0.63,0.63,1.26,0.63,0.0,0.0,0.63,0.63,0.63,0.63,0.0,0.0,0.0,0.63,0.0,0.0,1.89,2.449,3.367,8.266,1.531,1.225,3.674,2.755,1.531,4.592,4.918,4.795,5.251,1
Positive_20,2.907,6.977,2.907,8.14,5.233,7.558,1.744,5.233,2.326,5.814,1.716,4.119,1.716,4.805,3.089,4.462,0.337,0.459,0.238,0.273,0.186,0.674,0.151,0.203,0.471,0.302,0.36,0.337,0.459,0.291,0.287,0.275,0.123,0.275,0.164,0.076,0.205,0.292,0.24,0.222,1.744,1.163,2.907,1.744,96.512,2.907,1.163,4.07,95.93,0.581,1.744,59.302,96.512,1.163,1.744,1.163,5.233,1.744,96.512,1.163,0.0,0.58,1.17,0.58,0.58,0.0,0.58,0.0,0.0,0.58,0.58,0.0,0.0,0.58,1.75,0.0,0.0,0.58,0.0,0.0,0.58,0.0,0.58,0.0,0.0,0.0,0.0,1.17,4.745,1.395,3.349,1.395,2.512,3.628,0.837,2.512,1.117,4.678,5.703,5.247,1
Positive_136,2.887,2.887,0.262,10.236,7.349,5.512,3.412,4.462,2.362,7.087,3.148,3.148,0.286,11.162,8.014,4.008,0.241,0.315,0.192,0.268,0.21,0.756,0.131,0.32,0.336,0.352,0.407,0.241,0.315,0.378,0.211,0.297,0.213,0.268,0.2,0.037,0.171,0.216,0.187,0.187,1.05,0.525,0.787,1.05,100.0,0.787,0.525,3.15,98.688,0.262,1.05,68.241,100.0,0.525,1.05,0.525,0.787,1.05,100.0,0.525,0.0,0.26,0.0,0.0,0.0,0.0,0.53,1.32,0.26,0.53,0.26,0.0,0.53,0.0,1.05,0.53,0.0,0.0,0.53,0.26,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,2.808,1.404,1.404,0.127,3.574,2.681,1.659,2.17,1.149,5.095,5.462,5.189,1
Positive_141,3.846,5.656,0.0,7.692,6.787,4.751,7.014,4.751,7.24,4.977,3.268,4.805,0.0,6.535,5.766,1.922,0.258,0.317,0.251,0.283,0.292,0.76,0.133,0.344,0.353,0.4,0.342,0.258,0.317,0.403,0.213,0.283,0.206,0.211,0.265,0.029,0.211,0.193,0.193,0.154,0.452,1.584,0.905,0.679,98.19,0.452,1.131,0.679,95.701,0.226,1.131,72.851,95.928,0.452,0.679,0.452,1.584,0.679,98.19,0.452,0.0,0.0,0.45,0.0,0.0,0.0,0.23,0.45,0.0,0.68,0.23,0.0,0.23,0.0,0.0,0.0,0.0,0.45,0.23,0.0,0.23,0.45,0.0,0.45,0.0,0.45,0.0,0.23,2.924,1.912,2.811,0.0,3.374,2.362,3.487,2.362,3.599,5.011,5.45,5.142,1
Negative_157,3.714,1.857,1.326,3.448,2.387,3.714,2.387,20.159,12.467,3.183,2.701,1.351,0.964,2.508,1.736,0.579,0.138,0.191,0.538,0.265,0.39,0.881,0.053,0.615,0.223,0.647,0.215,0.138,0.191,0.655,0.122,0.08,0.287,0.176,0.271,0.013,0.088,0.085,0.077,0.074,0.796,1.061,1.061,0.531,100.0,0.796,1.326,0.531,97.878,0.265,5.57,80.106,99.735,0.796,0.531,0.796,1.061,0.531,100.0,0.796,5.85,0.27,0.0,0.27,0.27,0.0,0.0,0.0,0.27,0.0,0.0,0.0,1.33,0.0,0.0,0.53,0.27,0.0,0.27,1.86,0.0,0.53,5.05,3.46,0.0,1.33,0.0,0.0,1.982,2.523,1.262,0.901,1.622,2.523,1.622,13.695,8.47,3.061,3.275,3.295,0
Negative_36,3.419,3.846,4.701,7.265,2.564,11.966,3.846,3.419,8.974,6.838,1.897,2.134,2.608,4.031,1.422,0.474,0.256,0.363,0.252,0.291,0.239,0.722,0.111,0.312,0.376,0.397,0.346,0.256,0.363,0.333,0.227,0.258,0.176,0.288,0.232,0.043,0.155,0.202,0.189,0.189,2.137,1.282,1.282,0.855,98.718,1.282,2.137,0.855,88.889,0.427,9.402,76.068,98.718,2.137,0.855,1.709,1.282,0.855,98.718,2.137,0.43,0.43,0.43,0.0,0.43,0.43,0.0,0.0,0.0,0.0,0.86,0.43,0.0,2.15,0.86,0.43,0.43,0.0,0.0,0.0,0.86,0.43,0.0,0.43,1.29,0.43,0.0,0.0,2.459,1.789,2.012,2.459,1.341,6.26,2.012,1.789,4.695,4.789,4.69,4.703,0
Negative_98,2.865,5.444,2.865,7.736,1.146,4.871,2.292,9.456,5.731,3.152,1.161,2.206,1.161,3.135,0.464,0.348,0.238,0.332,0.272,0.172,0.309,0.734,0.132,0.37,0.367,0.453,0.309,0.238,0.332,0.413,0.193,0.25,0.23,0.152,0.339,0.034,0.207,0.155,0.144,0.135,0.573,1.146,0.573,6.017,99.713,1.719,0.86,10.029,95.129,0.287,6.017,75.931,97.994,0.573,2.006,0.573,1.719,6.017,99.713,0.573,1.15,0.57,0.0,0.29,0.29,0.0,0.0,0.0,0.29,0.0,0.0,0.29,2.59,0.29,0.86,0.0,0.29,0.57,0.29,1.72,0.29,1.72,0.29,0.86,0.0,0.57,0.0,0.0,4.484,1.494,2.84,1.494,0.598,2.541,1.196,4.932,2.989,4.708,4.415,4.728,0
Negative_15,3.71,6.36,2.297,9.187,2.473,3.004,3.18,9.717,7.951,4.417,2.465,4.226,1.526,6.104,1.643,1.174,0.161,0.288,0.286,0.212,0.385,0.779,0.155,0.428,0.309,0.514,0.325,0.161,0.288,0.466,0.138,0.26,0.235,0.173,0.292,0.014,0.219,0.173,0.087,0.156,0.353,1.59,0.353,0.53,99.647,3.357,0.353,0.53,97.173,0.177,6.184,61.661,98.41,0.353,0.53,0.353,2.827,0.53,99.647,0.353,0.53,0.35,0.35,0.35,0.35,0.0,0.0,0.35,0.35,0.0,0.0,0.18,0.35,0.18,0.35,0.18,0.18,0.18,0.18,1.42,0.35,1.95,1.06,0.88,0.35,1.42,0.18,0.0,1.948,2.045,3.506,1.266,1.363,1.656,1.753,5.357,4.383,4.504,4.424,4.468,0
Negative_10,2.096,4.316,2.466,8.261,2.096,4.809,2.589,7.768,10.604,5.672,1.549,3.189,1.822,6.103,1.549,0.911,0.192,0.313,0.282,0.19,0.327,0.762,0.126,0.393,0.34,0.461,0.346,0.192,0.313,0.433,0.168,0.24,0.247,0.177,0.302,0.033,0.181,0.178,0.128,0.147,0.617,0.247,0.247,0.986,100.0,0.617,0.493,1.603,100.0,0.123,5.425,73.366,99.014,0.493,0.986,0.493,0.247,0.986,100.0,0.493,0.37,0.62,0.12,0.12,0.37,0.49,0.37,0.12,0.0,0.0,0.12,0.37,1.11,0.25,0.37,0.12,0.12,0.12,0.25,0.86,0.74,1.11,0.74,0.37,0.49,0.99,0.12,0.37,3.391,1.108,2.282,1.304,1.108,2.543,1.369,4.108,5.607,4.6,4.743,4.619,0
Positive_213,7.5,5.0,1.25,3.75,6.25,7.5,2.5,2.5,5.0,8.75,10.295,6.863,1.716,5.148,8.579,8.579,0.275,0.375,0.212,0.287,0.287,0.762,0.087,0.237,0.375,0.3,0.425,0.275,0.375,0.3,0.241,0.316,0.114,0.241,0.165,0.0,0.152,0.278,0.228,0.228,2.5,3.75,3.75,5.0,98.75,8.75,2.5,5.0,98.75,1.25,12.5,61.25,77.5,2.5,5.0,2.5,3.75,5.0,98.75,2.5,0.0,1.27,0.0,0.0,1.27,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,1.27,1.27,3.654,3.654,2.436,0.609,3.045,3.654,1.218,1.218,2.436,5.148,5.372,5.177,1
Positive_7,0.943,4.717,3.774,9.434,8.491,10.377,3.774,6.604,0.943,0.943,0.593,2.965,2.372,5.93,5.337,2.372,0.358,0.396,0.226,0.274,0.217,0.66,0.142,0.255,0.434,0.34,0.302,0.358,0.396,0.33,0.305,0.333,0.124,0.305,0.219,0.076,0.19,0.314,0.219,0.257,4.717,1.887,2.83,4.717,99.057,2.83,1.887,7.547,99.057,0.943,4.717,58.491,97.17,1.887,4.717,1.887,3.774,4.717,99.057,1.887,0.0,0.95,0.95,0.95,0.95,0.0,0.0,0.0,0.95,1.9,0.95,0.0,0.0,0.0,2.86,0.95,0.0,0.0,0.95,0.0,0.95,0.0,0.95,0.0,0.0,0.0,0.0,0.0,4.292,0.429,2.146,1.717,3.863,4.721,1.717,3.005,0.429,5.619,5.639,5.814,1
Negative_69,3.65,3.65,4.38,9.489,0.973,3.893,4.38,7.056,9.002,6.813,2.036,2.036,2.443,5.292,0.543,1.492,0.214,0.302,0.268,0.251,0.287,0.766,0.131,0.328,0.311,0.409,0.377,0.214,0.302,0.365,0.193,0.239,0.249,0.237,0.246,0.017,0.183,0.207,0.161,0.18,0.73,0.487,1.946,0.487,100.0,0.73,0.973,1.46,100.0,0.243,1.217,70.316,96.594,0.73,0.487,0.73,0.487,0.487,100.0,0.73,0.73,0.24,0.0,0.0,0.24,1.22,0.24,0.0,0.0,0.24,0.0,0.73,0.49,0.73,0.0,0.0,0.0,0.24,0.24,0.98,0.0,0.24,0.73,0.24,0.49,0.98,0.0,0.0,3.346,1.931,1.931,2.317,0.515,2.059,2.317,3.732,4.762,4.62,4.874,4.533,0
Positive_125,6.122,5.102,2.857,5.306,6.531,6.735,6.939,5.918,5.714,7.347,5.151,4.293,2.404,4.464,5.495,1.889,0.269,0.318,0.251,0.329,0.284,0.773,0.104,0.269,0.343,0.349,0.382,0.269,0.318,0.316,0.241,0.256,0.225,0.235,0.204,0.031,0.149,0.249,0.2,0.219,2.449,0.408,0.816,0.408,98.776,0.816,0.612,4.286,96.735,0.204,0.408,71.224,94.49,0.612,0.408,0.612,0.408,0.408,98.776,0.612,0.2,0.0,0.2,0.41,0.41,0.2,0.61,0.0,1.02,0.41,0.2,0.2,0.61,0.61,0.82,0.0,0.2,0.41,0.0,0.0,0.2,0.61,0.41,0.2,0.2,0.82,0.2,0.2,2.835,3.15,2.625,1.47,3.361,3.466,3.571,3.045,2.94,4.608,4.911,4.945,1
Negative_136,1.149,1.916,0.0,11.877,0.383,3.065,0.766,9.962,6.897,6.513,0.731,1.22,0.0,7.56,0.244,0.0,0.165,0.341,0.238,0.115,0.287,0.736,0.138,0.433,0.36,0.452,0.383,0.165,0.341,0.452,0.154,0.292,0.204,0.123,0.323,0.031,0.2,0.158,0.142,0.146,1.533,1.149,1.916,0.766,98.851,4.215,1.533,0.766,94.253,0.383,1.149,87.739,98.851,1.533,0.766,1.533,1.149,0.766,98.851,1.533,1.15,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,1.92,0.38,1.15,1.15,0.0,0.0,0.0,0.0,0.0,4.851,0.582,0.97,0.0,0.194,1.552,0.388,5.045,3.493,4.824,5.298,4.887,0
Positive_210,3.08,4.529,1.63,9.239,3.804,4.801,3.08,9.601,9.873,4.257,1.92,2.823,1.016,5.758,2.371,0.734,0.212,0.322,0.292,0.207,0.34,0.745,0.138,0.383,0.341,0.445,0.343,0.212,0.322,0.414,0.182,0.245,0.194,0.174,0.26,0.028,0.179,0.191,0.138,0.174,0.362,0.181,0.543,0.181,99.728,0.906,0.272,0.453,98.913,0.091,0.181,69.837,99.728,0.272,0.181,0.272,0.181,0.181,99.728,0.272,0.63,0.63,0.27,0.09,0.36,0.0,0.54,0.18,0.27,0.18,0.0,0.36,0.91,0.27,0.54,0.18,0.18,0.18,0.18,0.54,0.91,0.91,0.82,1.9,0.18,1.45,0.0,0.09,3.596,1.588,2.335,0.84,1.961,2.475,1.588,4.949,5.09,4.663,4.799,4.905,1
Negative_43,1.695,5.085,2.119,6.78,2.119,11.441,2.966,6.78,9.322,2.542,0.995,2.984,1.244,3.979,1.244,1.244,0.309,0.377,0.284,0.178,0.275,0.699,0.119,0.301,0.411,0.373,0.318,0.309,0.377,0.356,0.255,0.26,0.226,0.2,0.315,0.051,0.179,0.251,0.209,0.2,1.271,0.847,1.271,0.847,99.576,7.627,1.695,5.508,95.763,0.424,0.847,77.119,99.576,1.271,0.847,1.271,0.847,0.847,99.576,1.271,0.85,0.43,0.0,0.43,0.43,0.0,0.43,0.0,0.0,0.0,0.85,0.43,1.7,0.43,1.28,0.0,0.85,0.0,0.0,0.85,0.85,0.85,0.0,0.0,0.43,0.85,0.0,0.0,3.407,0.852,2.555,1.065,1.065,5.75,1.491,3.407,4.685,5.076,5.495,4.87,0
Positive_100,4.265,8.531,3.791,4.265,3.791,6.161,3.318,5.687,6.161,5.213,2.244,4.489,1.995,2.244,1.995,1.247,0.27,0.37,0.213,0.223,0.303,0.701,0.128,0.303,0.389,0.427,0.303,0.27,0.37,0.346,0.219,0.243,0.181,0.205,0.324,0.033,0.157,0.2,0.171,0.157,2.37,1.422,1.422,0.948,98.104,1.896,2.37,0.948,98.104,0.474,2.37,72.512,91.469,3.791,0.948,2.37,1.422,0.948,98.104,3.791,0.95,0.95,0.0,1.43,0.48,0.48,0.0,0.48,0.0,0.0,0.48,0.0,0.95,0.0,0.48,0.48,0.0,0.95,0.0,0.95,0.48,0.0,0.48,0.0,0.48,0.48,0.0,0.0,5.231,2.047,4.094,1.819,1.819,2.957,1.592,2.729,2.957,4.6,5.389,5.305,1
Positive_56,4.59,6.25,1.562,6.055,3.809,1.953,3.711,6.055,5.859,6.25,6.14,8.361,2.09,8.1,5.096,4.049,0.246,0.31,0.261,0.276,0.297,0.793,0.123,0.318,0.343,0.396,0.357,0.246,0.31,0.382,0.214,0.293,0.233,0.252,0.26,0.02,0.201,0.251,0.17,0.212,0.195,0.391,0.391,0.586,100.0,0.195,0.586,1.367,100.0,0.098,0.586,72.754,98.34,0.195,0.586,0.195,0.391,0.586,100.0,0.195,0.49,0.29,0.29,0.1,0.0,0.1,0.2,0.0,0.39,0.59,0.29,0.2,0.78,0.0,0.0,0.0,0.0,0.29,0.0,0.59,0.2,0.2,0.2,0.68,0.0,0.1,0.0,0.59,3.167,2.256,3.072,0.768,1.872,0.96,1.824,2.976,2.879,5.18,5.175,5.268,1
Negative_54,2.202,4.954,4.771,9.174,1.835,4.587,4.037,6.055,8.073,3.303,1.172,2.637,2.54,4.884,0.977,0.586,0.286,0.328,0.284,0.193,0.317,0.725,0.141,0.352,0.402,0.45,0.264,0.286,0.328,0.437,0.23,0.221,0.219,0.165,0.314,0.037,0.18,0.167,0.165,0.127,0.917,0.55,1.468,0.367,99.266,1.651,0.917,0.367,99.266,0.183,0.734,48.624,91.193,1.468,0.367,0.917,0.55,0.367,99.266,1.468,0.37,0.74,0.18,0.37,0.0,0.18,0.0,0.0,0.0,0.18,0.0,0.37,0.18,0.0,0.0,0.0,0.0,0.0,0.18,0.37,0.18,0.37,0.55,0.0,0.0,0.18,0.0,0.18,4.434,1.109,2.494,2.402,0.924,2.309,2.033,3.049,4.065,4.831,4.984,5.178,0
Negative_226,0.81,2.969,1.484,7.018,1.215,4.723,2.024,15.115,8.367,6.343,0.568,2.081,1.04,4.918,0.851,0.757,0.19,0.277,0.331,0.178,0.364,0.794,0.1,0.456,0.298,0.501,0.309,0.19,0.277,0.489,0.17,0.204,0.25,0.17,0.3,0.018,0.147,0.131,0.119,0.119,0.27,0.54,0.27,0.54,100.0,0.945,0.405,5.398,99.46,0.135,9.312,68.421,98.111,0.27,0.54,0.27,0.54,0.54,100.0,0.27,1.22,1.35,0.14,0.14,0.14,0.27,0.14,0.0,0.14,0.0,0.0,0.27,1.35,0.27,0.27,0.0,0.14,0.14,0.14,1.22,1.08,1.89,2.03,1.62,0.27,2.3,0.14,0.14,3.223,0.44,1.611,0.805,0.659,2.563,1.098,8.203,4.541,4.532,4.529,4.464,0
Positive_114,3.889,5.278,0.278,4.167,3.333,6.111,3.333,7.222,2.5,7.222,3.761,5.104,0.269,4.03,3.223,2.956,0.247,0.258,0.289,0.275,0.289,0.814,0.094,0.392,0.3,0.447,0.306,0.247,0.258,0.464,0.203,0.265,0.292,0.273,0.279,0.028,0.145,0.206,0.159,0.156,0.833,0.556,0.833,0.556,100.0,1.944,0.556,1.389,100.0,0.278,7.222,74.722,96.389,0.833,0.556,0.833,0.556,0.556,100.0,0.833,1.11,0.56,0.0,0.56,0.0,0.0,0.0,0.0,0.28,0.56,0.56,0.0,0.56,0.56,0.0,0.0,0.28,0.28,0.28,0.56,0.56,0.84,0.56,0.28,0.0,0.0,0.28,0.28,1.616,2.057,2.792,0.147,1.763,3.232,1.763,3.82,1.322,4.771,4.62,4.861,1
Positive_48,2.192,6.575,1.096,7.123,5.753,5.205,5.205,10.411,9.315,4.11,2.223,6.668,1.112,7.224,5.835,3.335,0.26,0.304,0.318,0.263,0.356,0.756,0.137,0.356,0.323,0.433,0.307,0.26,0.304,0.408,0.209,0.228,0.212,0.17,0.288,0.033,0.192,0.187,0.154,0.151,0.548,1.096,0.822,0.548,99.452,2.466,0.548,7.123,99.452,0.274,0.548,84.932,98.082,0.822,0.548,0.548,1.644,0.548,99.452,0.822,0.27,0.82,0.55,0.0,0.27,0.0,0.55,0.27,0.0,0.27,0.27,0.0,1.1,0.55,0.55,0.27,0.0,0.55,0.0,0.27,1.1,1.1,0.27,1.92,0.0,1.65,0.0,0.0,2.721,1.089,3.265,0.544,2.857,2.585,2.585,5.17,4.626,4.919,5.192,5.222,1
