APAAC1,APAAC2,APAAC3,APAAC4,APAAC5,APAAC6,APAAC7,APAAC8,APAAC9,APAAC10,APAAC11,APAAC12,APAAC13,APAAC14,APAAC15,APAAC16,APAAC17,APAAC18,APAAC19,APAAC20,APAAC21,APAAC22,APAAC23,APAAC24,APAAC25,APAAC26,APAAC27,APAAC28,APAAC29,APAAC30,APAAC31,APAAC32,APAAC33,APAAC34,APAAC35,APAAC36,APAAC37,APAAC38,APAAC39,APAAC40,id,label
2.955,2.479,6.291,5.052,3.718,6.291,4.003,4.384,2.86,7.53,9.913,7.435,2.288,5.338,6.577,12.201,6.673,2.574,4.29,8.198,-2.554,-0.611,3.054,1.499,-1.166,-2.054,0.777,0.666,0.666,-1.166,-1.721,-1.388,-1.166,-1.333,-1.388,-2.943,0.222,1.055,-0.278,-1.222,Positive_181,1
3.722,1.861,1.418,2.659,0.62,6.913,2.747,4.786,1.329,1.507,6.47,1.241,0.975,0.975,4.431,5.317,2.747,0.62,0.532,2.747,2.493,5.067,1.635,3.995,3.271,5.255,1.877,3.968,1.796,3.592,1.689,3.137,0.751,2.681,-0.992,1.796,1.421,1.796,-0.107,1.26,Negative_14,0
13.575,9.602,0.662,4.305,3.311,8.278,2.649,11.258,3.973,0.662,12.913,0.662,1.656,4.305,7.616,5.96,5.298,0.994,0.994,8.278,-2.139,0.428,-3.957,-4.118,-0.16,-0.535,-0.481,4.171,0.963,-1.283,-4.813,-1.925,-1.925,0.642,3.262,2.299,-0.963,2.674,-1.711,2.62,Negative_87,0
7.37,7.053,2.415,5.401,0.763,6.989,3.304,6.671,1.525,4.638,7.625,4.13,1.906,2.288,4.003,3.431,4.13,0.635,2.415,6.926,-1.756,0.209,-3.972,-2.55,0.962,3.219,1.338,3.052,0.836,2.926,-0.753,0.293,0.627,3.972,3.846,3.595,-0.962,1.881,-2.048,1.672,Positive_12,1
1.802,2.087,0.949,1.613,1.044,3.89,0.759,1.992,1.138,0.949,1.897,3.605,0.379,0.379,2.561,4.554,1.992,0.664,0.474,1.802,0.708,4.852,1.761,3.936,2.106,5.024,2.4,6.181,2.055,5.594,2.538,5.369,1.709,3.85,1.26,3.85,2.452,4.403,1.571,3.85,Negative_115,0
8.112,7.069,2.781,4.172,3.245,8.227,3.36,5.331,1.854,2.55,11.82,3.477,2.086,2.55,6.606,5.794,2.433,0.464,1.391,4.056,1.529,3.844,-1.704,-0.175,-1.485,2.578,-0.743,2.141,-1.485,2.272,-1.966,1.048,2.621,3.364,-1.18,0.786,-0.218,0.524,-0.218,1.092,Negative_63,0
8.085,3.867,1.406,1.23,1.23,1.055,2.109,4.746,0.703,1.406,11.952,0.176,0.703,1.406,4.922,4.922,2.109,1.758,1.758,2.461,4.959,2.059,3.915,1.943,5.017,1.537,3.828,2.088,1.421,0.928,2.9,1.421,2.32,1.943,3.248,1.885,1.421,-0.116,0.638,-1.363,Negative_197,0
2.305,0.288,1.152,0.864,0.288,1.44,0.864,0.864,0.0,2.593,8.066,0.864,2.305,2.305,2.305,1.728,2.017,1.152,0.864,0.864,3.744,0.133,5.764,3.462,4.307,1.01,5.35,3.578,4.191,1.507,5.085,3.561,4.771,3.677,3.826,1.259,3.528,0.812,4.141,3.164,Positive_14,1
6.441,4.026,4.328,4.63,1.711,6.441,3.523,6.543,2.617,6.744,9.965,4.428,2.517,3.422,7.046,9.26,5.133,1.611,2.819,7.347,0.251,0.654,-1.106,-2.011,-0.05,0.352,1.207,1.508,2.363,0.754,1.056,-0.101,-0.302,-0.704,-2.866,-2.514,1.458,-1.006,0.603,-0.101,Positive_204,1
6.54,4.689,1.958,2.892,1.94,6.108,6.144,4.258,3.126,2.552,13.763,3.108,1.671,2.443,5.75,6.702,3.522,1.671,1.617,4.941,0.47,1.494,-2.348,-1.623,2.348,2.562,1.067,1.281,-0.598,-0.171,0.342,0.939,1.623,1.879,0.982,0.555,0.64,0.683,1.11,1.366,Negative_193,0
5.094,5.316,4.651,5.094,1.551,5.98,4.651,4.43,1.551,3.987,5.316,7.088,1.994,3.544,5.759,8.638,4.43,0.886,2.658,6.866,1.745,3.132,-2.729,-1.298,-1.208,2.55,-2.819,-0.805,-0.984,-0.626,-1.119,0.403,-1.432,1.745,-1.566,-1.029,3.535,5.682,1.298,6.04,Positive_174,1
5.001,5.418,1.042,2.709,2.501,5.418,6.668,5.835,1.042,0.417,5.627,4.585,0.417,1.459,5.627,8.127,3.126,1.876,0.417,4.168,-1.322,1.894,-1.751,0.572,2.966,1.179,0.965,3.645,2.538,3.788,-2.323,-1.036,0.965,2.18,0.751,3.002,1.287,2.073,3.181,3.967,Negative_85,0
7.636,6.308,2.324,9.96,0.996,7.304,3.653,7.304,2.324,7.968,11.62,8.633,1.992,3.653,1.992,7.968,6.64,0.664,3.984,4.316,-0.804,1.555,-4.933,-1.662,-1.716,1.662,0.965,5.845,-2.145,2.681,-0.643,1.609,-4.343,-0.322,-3.056,4.933,-2.198,-0.161,-3.11,-1.394,Positive_164,1
11.114,5.433,1.235,4.446,1.235,3.704,4.198,6.668,3.21,2.964,7.409,1.729,2.223,2.717,4.446,5.68,4.198,2.964,0.988,4.446,0.648,0.243,2.592,1.863,1.944,1.134,2.147,1.904,-0.729,-4.091,1.944,0.324,2.43,-0.162,2.349,5.063,-1.337,-0.729,1.985,-0.527,Positive_132,1
3.288,1.793,1.495,1.495,1.196,2.093,2.989,2.69,2.391,1.495,7.174,2.093,0.897,1.196,5.082,5.978,2.69,1.196,2.093,2.093,2.853,1.799,4.499,3.625,2.519,3.111,2.031,3.033,2.699,2.571,3.522,4.062,1.877,1.311,2.905,2.931,-0.18,-0.668,1.671,2.416,Negative_154,0
6.065,5.459,1.516,1.82,0.91,3.639,1.516,4.245,2.123,2.426,4.852,4.245,1.82,0.91,5.156,6.672,4.245,0.303,1.516,3.336,4.614,3.861,-0.345,0.785,-0.345,1.287,3.672,2.95,3.61,0.596,2.542,0.816,0.785,2.762,4.394,4.175,-3.704,-1.412,2.511,3.672,Negative_139,0
4.889,4.325,2.351,5.078,1.41,6.3,4.043,5.454,3.103,4.138,10.062,5.266,1.881,3.667,6.206,7.711,5.924,1.034,3.103,5.924,2.94,4.364,-2.618,0.184,0.184,0.459,0.919,0.046,-2.251,-1.424,-1.148,-1.24,0.827,0.092,-0.092,2.113,-1.47,0.689,2.572,2.986,Positive_196,1
7.994,7.054,4.233,8.464,2.821,4.702,3.762,6.113,0.94,1.881,8.935,5.173,2.352,4.702,2.352,5.643,4.233,2.821,3.762,6.583,-2.836,1.134,7.42,7.278,0.945,-0.189,-3.214,0.945,-5.529,-1.418,-0.992,-3.45,-2.788,-4.253,3.592,-0.614,1.749,3.686,1.607,2.41,Positive_25,1
6.67,5.968,1.579,2.984,2.107,6.494,5.091,3.862,2.633,3.51,8.25,3.686,2.282,3.16,5.617,6.494,2.282,0.702,1.229,3.862,1.726,2.668,0.235,-2.001,3.962,2.589,-0.275,-1.138,5.218,4.08,1.687,1.452,-0.0,2.511,-0.745,0.863,-0.51,0.745,-1.962,0.432,Positive_194,1
2.965,5.93,0.593,2.965,2.372,5.93,2.965,5.337,2.372,5.337,3.558,6.522,1.779,2.372,4.151,0.593,2.965,1.186,2.372,0.593,0.66,1.006,-3.174,-0.22,1.069,2.326,-0.409,6.034,-0.409,-1.069,4.62,4.431,-1.98,3.96,5.657,3.363,2.514,3.111,1.226,4.431,Positive_7,1
8.177,4.015,0.744,2.082,1.041,3.42,2.23,5.055,1.338,3.568,4.163,1.338,1.189,2.676,6.691,4.609,2.974,0.595,1.784,3.717,1.965,2.64,0.461,0.86,1.689,4.022,3.562,4.114,1.105,1.382,0.798,1.996,1.197,2.026,2.579,2.088,3.347,3.255,-0.982,0.491,Negative_35,0
10.851,4.094,5.528,4.299,1.637,5.528,4.299,9.008,1.842,6.346,8.803,6.961,3.889,4.299,6.141,7.165,6.551,1.228,2.252,8.803,-1.095,0.986,-0.383,-1.972,1.917,1.807,1.15,-0.712,-4.272,-2.848,0.712,-2.41,1.533,2.793,-0.274,1.533,-1.26,-1.917,-3.067,-1.752,Positive_17,1
6.277,5.287,5.617,8.26,2.643,6.608,6.277,8.59,6.938,6.277,10.573,2.643,1.652,4.955,6.277,13.546,9.25,3.304,1.652,8.92,-4.708,-2.323,-0.063,1.82,0.565,1.067,-9.291,-9.605,1.004,-0.816,-4.018,-4.959,-5.587,-4.018,4.583,4.959,0.502,1.946,0.439,2.95,Negative_23,0
10.387,6.722,7.638,5.804,1.223,8.25,4.583,8.25,2.75,5.804,11.305,6.416,1.833,7.027,7.332,8.25,6.722,2.75,3.667,9.471,-4.732,-2.397,-2.902,-1.577,0.379,2.208,-2.524,0.694,-2.208,-5.931,-2.461,-2.145,-1.136,-0.631,-4.416,-2.776,-0.757,-0.442,3.407,4.164,Positive_92,1
4.237,3.178,6.357,5.296,0.0,11.653,7.416,13.771,3.178,6.357,5.296,12.712,6.357,8.475,1.059,9.534,12.712,1.059,4.237,12.712,-6.78,-5.288,-6.576,-6.983,5.559,5.492,-1.085,11.322,-5.831,-5.288,0.678,2.102,-4.068,-1.627,-5.424,-4.068,-2.237,-3.932,-2.169,0.61,Positive_81,1
7.902,5.415,5.415,6.878,0.878,3.805,5.268,6.292,2.78,4.829,9.511,2.488,2.342,4.682,4.39,4.829,4.244,2.195,4.098,4.829,1.536,0.047,-2.792,-0.186,0.698,-0.745,-2.978,-1.629,1.768,-0.838,-1.303,-2.932,3.816,3.35,0.093,0.558,1.07,0.745,4.281,2.373,Positive_116,1
6.996,3.831,1.999,1.332,0.499,4.997,3.831,6.996,0.666,1.332,2.998,3.331,1.332,0.999,9.327,4.997,2.498,0.833,0.666,3.831,3.101,3.734,-0.19,0.791,3.165,4.525,1.772,2.563,1.203,0.981,-1.013,-0.032,-0.063,3.671,0.728,4.051,1.171,1.234,1.456,3.861,Negative_64,0
2.408,4.818,1.205,2.408,1.205,3.914,5.119,2.408,2.71,2.71,6.624,4.818,0.602,2.107,8.732,9.635,4.818,0.602,1.205,3.613,8.85,6.808,5.267,4.3,-1.397,-0.394,2.15,1.899,1.075,4.479,-2.221,-0.967,-1.648,-0.609,2.15,1.075,-1.111,-1.397,-0.036,0.072,Negative_166,0
7.131,4.992,1.069,3.388,2.496,3.744,5.705,4.813,2.317,1.426,10.518,2.674,1.426,1.248,8.023,6.239,4.457,1.604,1.248,6.061,2.82,1.974,3.022,2.699,1.652,1.732,0.524,1.732,-2.015,0.846,0.725,1.289,0.685,0.645,0.604,-1.571,0.282,1.088,0.363,0.322,Negative_119,0
6.247,7.437,1.934,4.016,1.487,4.909,4.016,6.842,2.082,0.744,11.453,1.785,0.447,0.447,10.114,7.288,2.529,1.339,1.042,4.462,-3.95,-0.927,-0.645,-0.846,5.401,5.32,-2.257,0.242,4.192,2.58,2.338,2.741,-1.451,-0.726,0.726,0.766,1.37,2.499,0.605,1.411,Negative_92,0
0.0,2.095,0.0,0.523,12.043,0.0,4.712,10.472,3.665,0.0,0.523,3.142,0.523,0.0,8.378,13.614,1.047,0.0,0.0,1.047,1.977,-0.989,4.232,0.803,4.387,1.483,4.14,2.719,3.306,1.205,3.058,1.143,1.081,0.34,2.688,1.73,2.039,2.162,0.093,0.618,Negative_234,0
6.974,2.468,4.291,4.399,2.039,4.935,5.472,4.721,1.931,3.755,7.618,3.648,1.931,3.433,6.652,10.944,7.618,0.429,0.858,4.185,-1.325,-2.252,-0.751,0.795,-0.265,-0.486,2.384,2.075,1.015,0.971,-0.839,0.221,1.28,2.914,1.589,0.177,2.517,1.678,0.706,-0.706,Negative_101,0
2.615,2.179,1.743,1.089,2.179,2.615,1.526,1.307,1.089,4.359,8.935,3.269,3.269,2.833,3.051,6.102,2.397,0.218,2.833,3.487,0.828,-0.114,4.253,1.342,6.195,4.51,2.455,1.97,2.112,0.343,4.253,1.285,3.825,1.37,-0.457,-0.657,3.511,2.826,1.713,1.342,Negative_99,0
15.376,3.417,5.695,5.125,0.0,9.112,8.542,5.695,1.139,5.695,10.82,6.834,2.278,7.403,4.556,6.834,3.417,2.278,3.417,6.264,2.62,-0.456,1.879,-3.417,-1.31,3.075,-2.107,-3.929,-6.264,-8.2,-4.043,2.563,-0.228,0.456,2.107,4.784,1.708,1.481,-1.31,-3.303,Positive_140,1
3.452,3.983,3.452,3.541,2.301,4.249,2.655,3.806,1.77,3.01,6.727,5.665,1.151,1.594,4.426,7.79,2.832,0.885,1.505,3.983,2.751,2.717,1.066,2.442,1.994,2.785,1.066,2.407,1.513,1.479,1.204,3.164,-1.651,0.688,-0.481,1.341,2.717,3.714,-0.481,0.791,Negative_113,0
6.314,3.508,4.21,3.04,1.871,4.21,3.742,3.975,1.871,4.21,11.693,4.443,1.637,4.443,3.04,6.081,5.145,0.702,2.104,3.508,2.113,3.11,-2.193,-0.877,1.396,0.877,3.11,0.439,1.037,0.12,-1.396,-0.598,1.316,0.359,-1.356,-0.718,0.797,2.871,6.1,3.748,Positive_11,1
9.713,4.233,4.981,6.476,2.491,6.724,3.237,9.215,2.739,7.969,9.463,7.222,3.985,2.739,3.985,3.487,5.977,1.494,3.735,7.72,-4.68,-2.69,-1.721,-2.259,0.538,-2.743,0.108,0.484,0.807,-2.098,-2.528,-1.829,1.668,0.0,1.829,3.066,4.303,1.183,-1.291,0.269,Positive_69,1
5.046,4.058,1.535,2.413,1.316,4.058,3.401,4.168,1.975,1.755,4.278,4.497,1.206,1.975,4.827,8.117,3.73,0.549,0.768,3.62,1.361,3.608,0.222,1.266,1.108,3.228,2.405,3.639,1.994,4.051,1.329,0.886,2.69,3.101,-2.373,0.601,1.171,1.076,2.247,3.101,Negative_181,0
11.312,3.77,6.913,3.77,0.0,8.169,3.143,8.169,2.514,6.284,12.569,7.542,3.77,3.143,4.399,6.284,3.77,0.0,3.143,10.683,-2.46,-4.429,-0.711,-3.226,2.898,4.811,6.67,2.898,2.515,3.28,-5.85,-5.413,-3.499,-1.859,-4.155,1.422,-6.452,-4.757,5.194,3.773,Positive_146,1
5.148,5.835,1.716,4.119,1.716,4.805,6.178,0.687,0.687,3.089,2.059,4.462,2.746,1.03,3.089,1.373,1.716,0.687,4.462,3.432,6.671,4.28,-3.542,-3.512,1.741,-0.325,1.063,4.693,1.83,-1.417,3.955,3.542,5.519,2.952,3.365,5.401,0.62,0.236,1.564,2.332,Positive_20,1
8.08,7.083,1.439,3.874,0.332,4.759,4.206,10.404,3.099,1.217,12.507,2.213,0.886,3.874,7.747,5.977,3.874,2.767,2.324,5.977,-0.232,0.509,1.297,0.278,-2.084,-0.046,4.354,3.289,-0.509,-0.278,-0.417,1.806,-0.926,0.232,0.834,-0.232,3.474,-0.278,-1.76,-1.945,Negative_17,0
4.699,1.175,13.511,1.763,1.175,11.748,3.524,4.699,1.763,9.987,9.987,13.511,1.763,5.287,0.588,5.287,6.462,1.763,7.637,4.112,-4.197,0.939,1.104,-6.516,-2.264,-2.761,4.307,0.276,-2.264,-0.607,1.104,4.141,6.074,2.319,-0.663,1.104,-3.755,-6.184,-3.755,1.16,Positive_49,1
5.946,4.955,7.268,7.598,0.991,6.277,5.286,9.25,3.964,7.928,15.196,6.607,2.973,3.634,2.643,6.937,7.598,1.982,4.955,7.268,-0.179,0.298,-4.89,-3.041,-0.06,-3.339,-3.876,-0.894,-2.266,-0.179,3.876,1.014,-0.775,5.009,-4.651,-2.504,1.014,1.849,-1.491,-4.174,Positive_138,1
8.514,4.1,5.203,5.834,0.0,3.311,3.783,8.041,1.261,2.68,6.307,3.941,1.892,3.783,1.576,6.464,5.045,1.734,3.153,2.995,-1.354,-0.04,2.189,2.627,-0.796,0.119,2.667,2.906,0.318,1.234,0.358,0.995,6.21,5.215,-1.632,-0.398,-0.199,-0.557,0.318,0.199,Positive_119,1
7.561,3.932,5.746,4.537,2.419,8.77,3.932,9.678,2.117,2.722,5.443,6.35,4.537,4.839,3.629,6.956,4.234,2.722,4.839,5.746,5.488,0.957,0.504,-0.755,2.216,-0.101,1.208,0.252,1.964,3.374,-0.906,0.252,0.856,-1.007,-1.561,-0.302,-1.913,-3.223,-4.179,-3.827,Positive_89,1
2.767,2.306,0.922,5.534,6.917,2.306,3.228,3.689,5.073,2.767,2.767,8.762,1.383,3.689,5.534,2.306,1.845,0.0,0.922,4.15,2.574,3.678,-1.371,1.571,-2.976,1.27,2.34,3.143,0.702,3.577,-1.438,-0.802,-1.07,1.17,6.118,5.383,2.307,2.273,0.769,3.912,Negative_78,0
11.106,5.09,1.156,4.628,2.314,5.785,7.635,8.561,1.851,3.933,13.651,2.314,2.082,3.008,5.553,10.181,8.793,1.851,1.851,6.941,-0.379,1.029,5.198,2.815,-1.137,-3.519,-0.866,-0.866,-2.599,-2.003,2.003,1.624,-3.411,-2.328,1.787,0.704,-2.166,-3.086,0.65,-1.733,Negative_39,0
2.242,2.055,1.868,1.682,2.242,1.121,1.121,1.495,2.242,3.737,8.782,2.429,1.868,4.484,2.242,5.979,4.671,0.0,2.616,4.858,5.225,4.879,1.184,1.819,3.118,2.223,3.464,1.415,2.771,1.472,1.53,1.328,1.212,1.386,0.491,-0.144,1.732,0.722,4.215,2.223,Negative_161,0
21.43,13.267,2.042,10.205,1.531,7.143,2.551,14.287,3.571,4.592,13.267,2.042,3.571,4.082,5.612,6.123,12.245,2.042,1.531,17.348,-1.188,-4.677,-18.857,-15.887,1.485,2.673,-3.935,4.38,1.114,2.153,-10.245,-5.048,-0.594,-3.86,8.241,2.227,2.227,-0.817,-2.97,-4.9,Positive_87,1
5.048,7.212,2.885,2.885,2.885,10.098,7.934,6.491,0.721,6.491,9.376,5.77,2.164,3.607,3.607,5.048,6.491,0.0,5.77,4.328,-2.52,1.877,-6.67,-7.708,2.125,-0.296,8.794,11.561,-4.397,-1.68,-0.099,1.779,6.571,3.706,5.237,8.399,-7.016,-9.091,-5.978,-3.409,Negative_70,0
9.875,5.518,3.775,6.68,0.29,3.921,3.485,7.406,1.743,4.793,6.099,2.614,1.452,2.178,6.535,5.809,6.68,0.435,1.888,9.73,-1.318,-1.136,-0.682,0.773,2.409,3.0,-2.955,-0.545,1.864,1.727,1.5,1.364,-0.227,-1.0,2.636,2.5,-0.909,-0.409,0.318,0.182,Positive_65,1
4.446,5.557,2.223,6.668,1.112,7.224,3.89,7.224,1.945,5.835,7.78,5.279,2.501,5.279,10.559,9.447,4.446,2.501,3.335,4.168,0.456,4.158,-2.282,-3.499,-1.166,0.254,2.89,6.187,-4.412,-1.014,-0.71,-1.572,-1.268,-0.811,1.876,5.68,-2.535,-0.659,-4.108,1.116,Positive_48,1
6.669,4.244,1.212,3.031,0.606,6.063,4.851,4.851,1.819,0.606,6.669,1.819,1.212,1.819,6.063,3.638,0.606,2.425,1.212,1.819,10.472,8.022,3.092,3.521,-0.582,1.47,1.96,1.102,-1.102,-1.194,-4.654,-3.276,-0.214,2.358,-0.122,0.643,4.807,4.838,0.857,6.767,Negative_225,0
5.635,2.348,2.465,4.226,1.526,6.104,1.996,7.161,1.409,1.643,6.456,1.996,0.822,2.113,6.456,5.283,3.874,0.822,1.174,2.935,-0.233,2.458,0.797,2.06,1.395,4.053,0.332,1.528,1.096,2.625,3.455,4.252,1.794,2.425,0.166,0.565,-0.066,1.362,0.864,2.625,Negative_15,0
5.011,4.274,4.274,3.979,3.242,5.747,5.305,6.043,3.538,6.779,12.822,5.896,2.947,3.832,4.569,9.579,7.074,0.442,3.832,7.369,2.291,0.213,-5.914,-5.168,1.172,0.639,2.717,1.865,-1.865,-2.184,-0.16,-2.184,1.492,0.639,-0.16,-0.533,1.918,0.746,-1.172,-0.906,Negative_201,0
8.375,9.697,3.526,3.967,0.44,7.052,6.17,7.493,2.204,3.085,11.019,2.204,2.204,1.763,6.612,7.933,3.967,2.645,2.204,5.289,-3.474,1.517,-0.832,-3.718,1.272,1.663,0.734,0.685,1.076,0.978,-3.425,-5.871,0.196,3.376,2.593,2.348,-1.663,0.685,1.908,2.104,Positive_151,1
10.448,6.36,3.634,6.36,0.908,5.452,8.177,13.628,0.908,4.998,6.814,6.36,1.363,5.452,11.357,8.177,6.814,2.725,2.271,7.269,-8.184,-3.943,5.556,1.195,-3.465,0.777,1.434,0.299,-4.241,-3.047,-6.75,-2.33,3.763,2.867,-0.478,-2.151,-2.867,-3.704,0.538,5.257,Negative_73,0
6.8,5.754,4.185,7.323,4.185,4.707,4.185,3.662,4.185,5.754,15.692,6.8,4.185,3.138,6.8,9.415,4.707,2.092,2.615,7.323,3.121,6.867,4.086,6.243,1.078,-0.397,-3.973,-4.881,2.213,2.497,-8.4,-8.4,2.043,1.873,0.851,-3.292,-1.816,-1.703,-5.335,-6.186,Negative_169,0
3.251,5.852,1.95,2.601,3.901,5.852,1.95,7.152,1.3,3.251,13.003,7.152,1.95,3.901,7.152,9.752,5.852,1.3,1.3,1.95,3.163,5.965,-1.175,-2.033,0.904,-0.181,2.259,5.468,0.859,3.841,-4.609,-2.395,3.254,4.248,2.169,0.497,-7.004,-2.395,-4.202,0.994,Negative_21,0
5.865,4.744,2.674,4.744,2.07,4.744,4.485,6.555,2.587,2.415,8.797,4.916,1.552,3.278,7.331,7.158,3.019,0.949,2.587,5.003,0.556,2.65,-0.043,1.624,1.496,2.521,-1.709,0.427,-1.795,-0.214,0.641,1.795,-0.171,1.111,1.239,2.735,0.983,1.239,-0.556,0.0,Negative_109,0
5.569,5.135,3.239,4.068,1.659,6.122,5.095,4.819,2.567,3.91,9.519,4.621,1.382,3.397,6.794,10.467,6.28,0.908,1.659,5.727,0.279,2.509,0.186,-0.279,-0.093,1.673,1.255,2.277,-2.23,-1.115,0.558,1.394,0.79,1.022,-1.115,0.372,-1.069,-0.418,-0.465,1.533,Negative_128,0
6.665,3.808,0.952,7.299,0.0,7.299,6.029,7.617,1.27,3.808,8.568,7.617,1.904,3.173,2.856,4.76,5.077,0.952,2.539,4.125,-1.079,2.892,-1.295,-2.978,-3.669,0.0,4.489,9.927,0.302,0.0,-3.064,-0.388,1.122,2.374,-1.295,3.453,-3.971,2.46,1.295,3.107,Positive_67,1
7.433,5.123,1.227,2.958,3.248,5.556,4.979,9.453,2.958,1.227,9.308,2.886,0.794,1.949,9.886,5.99,3.752,2.165,0.794,4.113,0.772,3.175,-1.459,-0.386,0.386,0.944,1.673,0.558,-1.673,0.386,0.343,1.244,0.386,2.145,0.558,2.231,0.472,1.759,-0.644,1.33,Negative_170,0
9.722,6.171,4.3,5.609,2.056,6.171,4.3,9.162,3.179,6.731,11.779,6.171,2.804,4.674,6.544,4.488,6.171,0.935,4.3,7.666,1.863,3.727,-3.049,-5.534,1.525,-1.299,-1.186,-2.541,-2.315,-2.823,-1.299,-3.162,4.235,3.953,1.694,1.92,2.033,-0.734,-5.251,-4.687,Positive_29,1
1.659,0.976,1.464,0.781,0.683,0.293,1.074,2.148,1.074,4.295,5.369,0.683,0.781,3.319,1.952,2.44,1.659,0.976,2.538,2.538,4.735,3.083,3.927,2.881,4.203,1.835,3.707,3.322,4.111,3.285,3.248,2.331,2.716,1.358,3.487,1.321,5.01,2.771,3.652,2.312,Positive_211,1
8.969,7.799,4.029,5.069,0.26,4.94,5.719,8.969,1.04,2.47,11.439,3.509,2.209,3.64,5.59,6.889,4.809,1.82,3.249,8.189,1.911,2.163,-3.823,-2.867,1.107,0.352,3.37,1.459,1.71,0.855,-0.252,0.553,-0.654,-2.213,0.704,0.604,-0.805,0.352,-3.571,-1.559,Positive_188,1
4.348,3.344,0.669,1.171,1.672,2.007,3.679,5.016,1.338,1.171,13.043,0.502,0.669,1.839,3.01,5.016,2.508,1.003,1.171,4.181,4.044,1.147,2.495,0.287,6.108,4.33,5.363,2.237,2.093,-0.201,1.032,-0.086,2.495,0.746,2.438,0.832,2.495,0.889,2.983,0.918,Negative_96,0
6.244,9.99,1.873,4.995,1.249,5.619,2.497,6.244,3.122,3.746,4.37,8.741,4.37,5.619,4.37,4.37,5.619,1.873,1.873,9.365,-6.154,0.24,-5.817,-5.288,3.51,2.644,10.817,14.471,3.942,4.087,-8.077,-4.183,8.413,5.865,3.846,-0.913,-9.76,-5.481,-5.048,-3.269,Positive_16,1
4.173,6.589,2.855,6.809,2.196,7.468,5.711,5.271,3.295,5.052,14.936,8.347,3.295,3.514,3.514,8.566,2.636,0.659,3.734,6.809,1.002,2.003,-1.371,1.898,-1.845,0.738,1.371,1.476,-3.901,0.422,-3.11,-3.005,3.743,5.957,-4.217,-3.848,-0.527,-1.529,-1.95,1.265,Negative_5,0
10.332,5.608,0.738,2.067,4.28,4.87,0.886,9.299,4.428,0.443,6.789,2.805,0.295,2.952,6.937,4.575,2.362,0.443,1.033,2.067,1.867,1.537,-2.086,-1.391,4.502,3.111,0.366,0.256,-1.281,-2.745,5.747,3.99,-0.11,0.622,-2.343,-0.037,5.71,5.527,0.439,3.111,Negative_202,0
10.477,2.956,3.761,5.104,0.269,4.03,3.223,9.671,4.03,3.223,8.328,5.91,3.223,3.223,6.985,2.418,8.328,1.612,2.956,6.985,-2.369,0.048,0.822,0.58,2.515,-0.048,-1.209,-2.66,1.306,-1.112,-0.435,-1.741,0.532,3.433,2.128,2.418,-2.418,-2.998,1.644,2.853,Positive_114,1
4.374,5.508,1.296,2.268,1.296,3.888,3.564,3.402,1.458,1.134,9.396,1.62,0.972,3.402,5.671,5.508,4.05,0.972,0.648,5.994,2.092,2.258,-1.959,-1.893,0.996,1.229,3.52,3.155,5.845,4.318,1.229,0.598,3.985,3.089,2.823,2.69,1.76,-0.266,-0.996,-0.897,Negative_19,0
5.647,28.234,0.0,0.0,5.647,16.939,5.647,45.173,5.647,5.647,33.878,0.0,5.647,0.0,22.586,16.939,22.586,22.586,0.0,5.647,-0.87,-10.559,-19.627,-7.702,-48.571,-16.894,-10.683,5.466,12.174,-14.161,-0.745,1.242,30.311,16.273,9.068,23.478,-20.621,-21.863,-45.963,-28.199,Positive_98,1
5.777,2.331,0.912,1.115,1.52,1.317,1.115,3.852,1.419,1.824,7.5,0.811,1.216,2.128,2.939,3.345,2.534,1.115,2.027,3.852,4.987,3.016,2.968,1.727,4.646,2.384,5.887,3.041,2.384,2.068,3.187,1.557,3.43,1.605,2.919,0.997,1.63,0.122,2.627,0.17,Negative_86,0
6.516,5.158,4.615,5.023,3.393,7.059,4.208,5.023,2.444,4.48,15.204,5.973,2.715,2.579,6.108,8.824,5.837,1.221,2.579,5.973,-1.731,-2.413,-3.725,-3.673,2.781,2.938,-0.315,1.469,0.787,-1.207,-4.092,-2.151,0.839,3.83,1.679,0.262,-3.778,-3.358,2.991,3.935,Negative_60,0
11.642,11.04,1.806,3.412,0.803,5.018,3.613,7.628,2.208,0.803,12.446,1.004,1.004,2.409,6.825,4.416,2.61,2.61,1.606,4.818,-2.412,-0.746,-3.553,-1.886,7.719,5.0,1.886,2.763,-0.175,-1.096,1.184,0.702,2.412,1.009,0.219,2.412,-2.588,-1.798,-0.658,1.886,Negative_189,0
7.021,2.421,0.242,0.726,1.453,1.453,2.421,6.537,1.695,1.695,9.442,0.242,1.453,0.484,2.179,5.811,2.421,0.726,0.242,4.358,6.416,2.068,4.242,1.617,5.7,1.882,3.659,1.166,5.673,0.769,2.466,-0.053,1.644,0.212,1.803,0.133,4.056,1.644,2.147,-0.265,Negative_187,0
3.353,3.658,5.487,3.353,2.743,4.572,0.914,4.572,2.438,6.096,3.353,11.279,0.914,3.658,1.829,7.011,3.049,1.524,2.438,2.438,-2.801,0.859,-1.27,-0.934,0.224,1.083,0.859,2.726,4.07,6.236,1.27,2.166,7.02,8.402,-3.547,0.822,-4.593,-3.734,1.68,4.78,Positive_131,1
