APAAC1,APAAC2,APAAC3,APAAC4,APAAC5,APAAC6,APAAC7,APAAC8,APAAC9,APAAC10,APAAC11,APAAC12,APAAC13,APAAC14,APAAC15,APAAC16,APAAC17,APAAC18,APAAC19,APAAC20,APAAC21,APAAC22,APAAC23,APAAC24,APAAC25,APAAC26,APAAC27,APAAC28,APAAC29,APAAC30,APAAC31,APAAC32,APAAC33,APAAC34,APAAC35,APAAC36,APAAC37,APAAC38,APAAC39,APAAC40,id,label
4.546,4.004,3.031,4.762,1.299,6.386,2.922,3.68,0.758,4.87,4.221,9.524,1.732,2.814,3.247,3.788,4.87,0.65,2.814,4.654,-2.349,0.298,-2.312,2.163,2.461,6.898,1.007,2.946,2.312,5.332,-2.535,0.858,-1.305,1.976,-0.522,3.43,1.454,3.691,-0.783,0.41,Positive_1002,1
10.773,7.756,0.862,5.818,4.309,7.541,4.74,6.679,2.586,1.939,14.436,3.232,1.293,4.74,8.188,9.911,4.093,2.155,1.509,4.74,0.805,2.361,-7.618,-5.311,1.878,3.326,1.448,1.502,-1.019,0.322,3.219,3.702,-0.376,1.073,-6.545,-2.843,-0.805,-2.092,-1.931,1.609,Negative_93,0
8.271,2.693,1.539,1.539,1.347,4.04,3.27,7.695,1.154,5.578,6.925,3.463,1.347,1.731,7.309,7.695,5.963,0.0,1.154,4.809,-0.465,0.891,1.008,1.163,2.519,2.287,-0.233,0.775,-0.814,-0.775,4.225,2.248,0.078,-0.039,5.853,3.14,0.31,0.271,0.194,-0.155,Negative_1153,0
6.788,3.255,3.255,6.416,1.023,5.951,3.813,8.369,2.789,3.44,10.229,5.393,2.046,2.976,4.649,5.579,5.672,0.372,2.418,5.579,1.125,2.835,-1.26,-0.045,0.81,2.61,-0.09,1.35,-1.845,-0.72,-1.305,0.315,2.835,1.89,-0.27,1.395,0.405,1.935,-2.25,0.27,Positive_1070,1
3.863,5.07,1.448,2.656,0.241,2.414,2.414,4.346,0.724,1.448,4.104,1.448,0.966,1.448,6.277,3.38,2.414,1.448,0.241,2.414,1.658,2.39,0.975,1.731,3.828,2.95,1.585,3.536,3.341,2.877,3.463,3.877,3.901,2.097,1.463,3.755,2.585,3.243,-0.146,2.121,Negative_214,0
2.404,2.226,3.027,1.246,0.979,1.691,0.801,1.869,0.534,3.739,4.54,2.136,1.514,1.959,2.404,2.581,1.602,0.623,1.157,3.917,4.32,3.87,2.518,2.682,4.709,2.58,5.733,4.443,3.726,2.211,3.174,1.372,3.378,2.15,3.808,1.556,3.174,1.147,1.269,1.229,Positive_947,1
5.541,5.037,2.267,2.267,1.511,5.793,4.03,3.023,1.511,3.274,5.037,4.281,1.26,1.008,6.549,8.06,4.03,0.504,1.008,4.534,0.176,1.728,-0.917,1.551,0.67,2.362,-1.164,2.08,1.728,2.08,1.199,2.292,2.609,2.609,0.458,4.02,0.247,2.856,-0.247,3.138,Negative_997,0
10.824,3.396,4.033,3.184,1.061,5.094,2.758,8.276,1.061,5.518,7.852,6.367,3.608,1.485,4.033,5.942,4.457,0.424,2.334,8.913,0.408,0.408,-3.081,-2.13,0.997,0.272,0.861,-1.948,1.45,4.35,1.541,0.181,1.45,-1.812,-0.498,0.634,1.269,0.952,2.401,1.676,Positive_123,1
9.324,6.438,3.255,4.81,2.146,6.734,3.922,9.767,2.59,2.294,10.951,2.442,1.85,3.551,7.844,5.92,4.218,1.702,1.48,7.77,-1.04,-0.149,0.446,-0.297,0.891,-0.297,0.248,1.089,-0.644,-0.297,-0.644,-0.297,1.188,0.891,-0.693,-0.99,0.198,-1.188,1.139,1.436,Negative_799,0
5.874,5.874,1.958,3.916,1.958,3.916,5.874,8.322,5.385,1.469,8.811,1.958,0.979,1.469,4.406,5.874,3.916,2.447,1.469,3.427,3.688,2.696,7.613,6.86,6.463,4.282,2.577,1.586,0.278,3.013,3.053,3.093,-0.397,2.379,-7.454,-4.758,-1.229,1.665,-9.04,-5.67,Negative_308,0
3.889,1.383,1.21,1.037,0.519,2.074,1.469,3.803,0.605,3.976,4.84,1.901,1.469,3.63,1.815,3.716,2.334,0.605,1.469,3.543,4.552,2.921,3.034,2.197,4.574,2.876,3.442,2.695,2.808,1.245,3.102,1.178,2.74,1.676,3.986,2.966,3.125,0.951,3.057,1.585,Positive_1047,1
5.339,7.894,3.946,6.501,2.089,6.268,3.25,7.429,2.089,5.339,9.518,5.804,2.322,3.482,5.108,4.411,5.572,1.161,3.018,6.732,-3.842,-0.389,-5.545,-3.842,8.074,6.858,1.702,1.897,-7.539,-4.28,3.21,1.8,-0.438,2.481,-4.669,0.049,0.973,5.788,-1.411,1.848,Positive_1067,1
5.806,4.466,3.349,4.019,2.457,6.699,4.466,7.145,2.68,4.019,9.602,5.806,2.903,3.573,6.699,6.029,6.029,1.339,3.349,6.699,3.691,2.525,-2.574,-0.68,-4.322,-2.865,-2.186,1.603,1.311,1.797,-2.186,-0.389,0.291,0.583,2.38,1.894,-1.457,0.874,1.651,0.923,Negative_76,0
3.111,2.802,2.603,2.338,0.993,3.133,1.743,2.603,1.037,3.155,4.457,2.295,1.302,2.78,2.449,3.464,2.295,0.595,1.5,3.023,3.075,2.884,1.573,1.836,5.054,4.1,2.789,2.98,2.169,2.455,3.79,3.099,2.098,2.145,2.026,2.074,2.503,1.788,2.05,1.836,Positive_706,1
3.344,1.338,1.338,3.344,8.026,1.338,3.344,5.35,1.338,3.344,8.695,4.013,2.007,0.0,4.682,10.701,4.682,1.338,1.338,4.682,-1.373,-2.116,3.007,2.153,3.415,1.448,4.788,4.083,1.262,2.784,-1.225,-1.002,0.186,0.817,4.269,2.004,0.631,3.823,0.186,-3.378,Negative_839,0
4.231,4.231,3.173,3.526,3.878,3.878,2.82,4.583,2.115,3.526,4.583,9.166,1.057,3.526,4.231,9.519,4.231,1.41,1.762,2.467,0.818,0.429,0.545,0.467,5.493,7.051,-6.116,-0.273,-0.584,3.311,0.312,1.286,-5.298,-1.052,3.039,6.116,0.0,-0.234,3.545,3.233,Negative_1288,0
4.132,4.132,2.755,1.377,0.689,1.377,4.821,2.755,1.377,2.066,3.444,2.755,1.377,2.066,2.755,3.444,4.821,2.066,1.377,5.51,0.275,-1.736,0.964,-0.551,2.727,2.121,9.394,6.612,8.43,3.994,-3.554,-3.168,2.893,2.893,8.595,4.904,0.826,1.212,0.386,-2.314,Negative_1139,0
7.305,4.87,2.892,3.957,2.739,3.805,3.348,10.197,4.87,2.892,9.588,2.283,1.827,4.413,5.783,5.327,4.87,1.978,2.283,5.023,0.587,1.309,-2.031,-0.09,3.114,2.076,-0.632,0.948,-1.489,-2.121,0.948,2.211,1.625,0.857,1.579,-0.451,1.986,-1.038,1.489,-1.128,Negative_116,0
11.054,3.614,3.401,4.252,0.851,4.677,2.126,11.054,2.126,5.953,6.165,3.614,2.976,2.976,3.189,6.802,4.889,0.425,2.126,5.527,5.575,2.985,-1.317,-0.834,3.073,0.966,0.702,-0.263,0.176,0.263,-1.756,-1.405,1.493,0.132,1.361,1.361,-1.317,0.922,0.483,-0.395,Positive_428,1
5.773,5.773,4.521,6.747,7.234,5.425,3.2,10.642,3.687,3.895,8.834,2.782,1.113,2.643,2.504,8.834,4.799,3.965,1.113,7.582,-2.476,-1.314,2.274,0.707,-4.851,-5.609,1.162,0.0,-0.202,1.162,1.213,0.202,1.718,4.245,3.335,6.165,-2.476,-2.527,-1.162,-2.628,Negative_155,0
5.018,3.903,3.345,7.806,1.115,3.903,1.673,17.285,2.787,8.363,7.806,8.921,2.23,7.806,5.576,5.576,8.363,1.673,2.23,12.824,-2.128,-0.827,-1.182,-4.728,3.96,0.0,5.26,2.6,3.132,1.359,-0.296,-4.255,-3.369,-1.773,6.501,1.123,-6.619,-5.024,-5.556,-6.383,Positive_695,1
3.144,3.773,1.572,1.572,0.629,4.402,0.314,2.516,1.258,2.516,4.716,1.258,1.258,0.943,3.459,4.088,3.459,0.629,0.629,2.201,7.293,5.209,6.163,4.145,-0.421,3.525,0.421,1.862,-3.813,-1.818,2.239,5.786,2.571,2.66,2.505,1.131,4.833,3.746,3.968,3.658,Negative_959,0
7.489,8.024,3.744,6.686,1.604,7.489,6.954,6.954,7.489,5.082,12.838,5.616,2.14,6.42,4.546,7.222,4.814,2.408,4.546,8.559,-1.327,-1.689,-8.926,-5.428,2.292,-0.181,6.454,-1.628,0.121,-1.146,-5.127,-2.473,-1.628,-2.111,0.965,-0.603,3.438,2.895,-2.413,-2.111,Positive_1015,1
7.256,5.852,3.511,4.916,0.936,4.214,3.745,9.597,3.277,3.98,5.617,3.277,1.405,2.106,9.363,10.065,5.852,0.702,3.98,7.958,-1.464,-0.976,-2.343,-2.489,1.22,5.173,2.099,3.563,-4.002,-0.0,-0.488,1.415,-2.928,-3.123,0.342,-0.195,2.635,1.708,-0.732,2.977,Negative_749,0
4.092,3.155,3.411,2.643,2.302,3.155,3.24,3.155,1.534,4.263,8.356,1.876,2.046,4.092,3.922,5.541,4.263,1.279,3.155,6.053,3.612,2.432,2.325,1.252,3.219,1.252,3.505,1.18,-0.358,-1.395,0.358,-0.0,1.967,1.073,2.361,0.036,1.323,0.501,2.432,1.395,Positive_75,1
3.581,5.77,3.183,2.288,1.691,3.283,3.681,3.681,1.592,1.393,6.367,3.084,1.293,2.885,3.382,4.775,2.985,0.796,1.393,3.084,3.19,1.896,0.813,1.324,3.852,3.1,2.648,2.738,4.484,2.016,1.505,2.076,-0.782,-0.09,2.468,2.287,3.521,2.227,0.481,0.06,Negative_485,0
4.092,3.956,2.592,3.956,1.091,3.001,2.046,2.319,1.228,3.683,6.275,3.683,2.592,4.501,3.137,4.365,3.546,1.091,2.455,3.683,-1.392,0.538,3.323,2.468,4.082,2.722,2.12,1.962,1.804,2.184,4.051,3.386,3.07,2.785,0.411,0.601,2.342,-0.063,-0.316,0.633,Positive_265,1
13.125,6.094,1.875,5.157,3.75,6.562,7.5,5.157,1.407,2.344,11.719,2.812,1.875,0.469,7.032,6.094,4.688,0.937,1.407,3.282,-0.653,0.14,-0.746,2.985,7.276,2.845,-2.519,3.778,-2.146,-2.845,-1.306,-2.285,-1.959,2.612,4.711,5.177,-2.985,-3.405,-3.032,1.073,Negative_1100,0
2.262,1.257,1.885,0.754,1.257,1.005,0.377,1.382,0.754,3.644,6.032,1.759,1.759,2.639,1.131,3.142,2.513,0.628,2.01,3.77,3.936,2.198,5.375,3.037,4.615,2.338,3.117,2.358,2.977,0.979,5.854,3.117,3.017,1.858,4.935,3.017,3.177,0.719,1.938,1.479,Positive_244,1
6.951,5.989,2.994,5.24,0.214,5.882,3.208,5.454,1.497,4.384,9.197,4.491,3.208,1.604,4.598,4.705,3.315,0.535,2.032,4.919,-0.764,1.608,0.322,2.372,0.161,2.975,0.281,1.407,-1.287,-0.603,-0.241,2.533,1.126,2.171,1.769,3.378,-1.086,2.131,-0.643,1.97,Positive_426,1
7.231,7.231,3.338,4.45,1.112,5.006,2.781,6.675,0.557,0.557,12.237,2.225,2.781,3.338,6.675,9.456,3.338,1.112,1.112,3.894,1.617,1.574,-0.383,0.936,0.34,1.66,-0.426,-0.468,-4.426,-0.979,0.34,3.83,4.043,4.255,-0.936,-1.489,-2.809,2.468,2.085,3.66,Negative_95,0
3.853,0.0,2.752,4.403,0.55,6.604,1.651,3.302,1.101,0.55,6.054,4.953,1.651,2.752,0.0,2.752,2.201,0.55,1.101,4.953,0.181,1.061,-1.862,2.173,2.794,8.536,5.768,7.165,-2.613,0.078,1.862,4.009,1.733,5.794,2.975,3.026,-1.423,-1.267,1.733,6.544,Positive_515,1
7.217,4.048,4.753,5.985,1.76,6.777,3.52,5.545,2.024,5.281,9.68,6.513,2.024,4.664,3.608,6.424,4.664,1.409,3.433,6.688,3.649,3.409,-0.864,-1.728,-1.104,-0.432,1.488,2.64,-0.96,-0.576,-1.152,-1.344,1.776,2.112,-1.392,0.432,-0.624,1.248,-1.824,-0.768,Positive_798,1
8.254,7.178,1.436,5.742,2.871,5.742,8.254,7.896,5.025,3.589,10.408,4.307,3.589,4.307,9.33,7.896,2.871,2.512,3.23,10.048,-5.839,1.374,0.916,1.546,-6.354,-8.014,-5.094,-3.205,1.774,0.343,0.63,4.179,0.343,-0.801,-0.0,-1.03,1.088,-1.202,1.431,3.434,Negative_78,0
4.181,4.824,1.93,1.93,1.93,3.859,5.789,6.11,2.573,2.895,10.291,0.643,0.643,4.181,2.895,6.11,6.11,1.287,2.573,5.789,2.067,2.564,2.22,-0.498,3.291,0.727,3.559,1.186,-0.765,-0.612,4.516,0.689,0.612,0.153,0.918,-1.072,2.258,0.689,0.765,0.191,Negative_382,0
8.911,6.481,2.43,4.05,0.81,6.481,10.53,9.72,0.81,0.81,12.96,1.62,1.62,4.05,6.481,8.101,1.62,2.43,0.81,0.81,6.224,7.46,-0.824,3.661,4.531,2.654,0.732,2.792,-1.19,1.785,-1.648,-2.609,4.989,-2.38,-2.792,-0.366,-5.08,-3.387,-1.831,-4.256,Negative_699,0
3.236,2.133,1.765,3.677,0.956,5.589,1.912,2.721,1.544,2.794,3.897,3.677,0.809,1.397,4.192,3.897,1.912,0.809,1.324,2.353,0.43,2.808,-0.632,2.15,2.403,4.402,1.138,4.427,2.429,6.299,0.101,3.263,1.138,4.933,1.872,3.668,0.228,2.985,1.189,4.174,Positive_872,1
6.131,4.502,0.574,1.82,2.299,3.257,3.64,5.364,3.544,1.916,12.358,1.15,1.054,2.395,6.323,5.078,2.778,2.203,1.341,5.078,0.946,1.092,1.274,0.764,4.332,2.257,1.383,1.056,2.803,0.946,-0.218,-0.437,3.313,1.82,0.946,-0.036,0.619,0.218,1.929,2.184,Negative_1266,0
3.217,3.332,3.102,2.183,0.804,4.251,1.723,2.643,1.149,3.562,7.123,2.527,1.149,2.987,4.021,4.481,2.643,1.264,1.953,5.285,4.455,4.039,1.337,1.99,0.267,-1.218,4.128,1.663,1.337,0.475,1.871,1.069,1.812,1.277,1.069,-0.03,4.128,4.366,3.594,2.97,Positive_903,1
12.266,7.936,2.886,2.886,3.092,7.215,2.783,10.204,1.237,1.546,9.07,0.928,0.515,2.165,7.833,6.596,5.772,1.65,1.34,7.318,-1.333,0.381,1.571,3.19,0.238,0.429,2.667,0.81,-0.19,-2.19,0.19,0.048,0.762,0.238,-0.143,-1.381,0.333,0.143,-0.238,-0.762,Negative_516,0
9.546,7.159,2.203,3.671,2.57,5.691,7.159,8.444,3.856,3.488,14.319,2.753,1.469,3.671,7.893,7.527,5.691,2.019,2.019,6.609,-0.862,2.047,0.162,-0.108,-0.916,1.024,2.586,-0.593,-0.431,-2.694,1.078,-1.562,-2.317,-1.994,-2.963,-1.67,1.078,-1.347,1.239,0.485,Negative_427,0
7.832,6.091,0.871,2.611,1.74,4.351,2.611,6.961,2.611,0.871,6.091,6.961,3.481,4.351,8.701,12.183,3.481,3.481,2.611,2.611,-0.271,1.086,1.719,5.837,0.543,-3.167,1.765,5.656,-0.633,1.403,4.072,-0.95,-2.76,-5.837,0.995,1.946,0.724,2.986,-3.891,-1.719,Negative_201,0
6.604,6.36,1.223,4.647,1.713,5.871,4.893,8.561,3.18,5.137,13.698,7.338,3.18,3.67,4.647,7.094,5.626,1.223,1.713,5.871,5.624,3.681,-1.789,-5.112,0.665,1.84,-0.46,1.278,-0.869,-0.665,-5.317,-1.789,1.994,4.09,1.074,-0.102,-4.652,-3.885,0.0,2.147,Positive_229,1
4.848,4.972,1.492,1.367,0.124,2.735,2.61,5.47,0.248,0.87,0.622,1.492,0.248,1.492,7.21,2.113,2.859,0.248,0.622,3.605,4.276,2.398,3.62,2.851,2.692,2.624,3.371,1.584,3.778,3.281,3.235,2.67,2.624,1.878,1.855,1.697,2.941,2.014,3.009,2.353,Negative_1032,0
13.255,6.929,4.82,6.326,2.109,6.326,5.422,10.845,3.313,7.229,10.242,8.736,3.615,6.326,6.326,7.229,6.326,2.109,3.615,8.435,-0.389,3.756,-7.578,-4.858,2.72,2.85,-4.339,-0.777,-2.396,-3.368,-0.712,-1.943,-0.648,0.842,-3.109,-3.303,-7.578,-4.922,3.562,2.655,Positive_253,1
5.148,2.746,3.775,3.432,3.775,6.178,4.462,4.805,1.03,1.373,14.071,3.432,3.089,3.432,6.864,3.775,4.462,1.03,2.746,6.178,-1.287,0.386,2.574,2.274,2.102,1.502,0.215,0.686,6.006,1.716,1.244,-0.172,3.689,0.644,-2.874,-3.518,1.759,-3.389,1.201,-0.558,Negative_453,0
7.69,5.022,2.354,3.609,2.511,4.865,4.081,7.847,1.256,1.412,12.085,3.766,2.354,3.296,6.121,6.749,4.394,1.412,2.511,7.533,-1.545,-2.862,-0.682,-1.499,1.0,-0.909,5.679,2.953,-0.273,0.273,-0.545,-1.999,0.909,-0.136,2.135,0.682,4.907,2.771,-1.227,-0.5,Negative_402,0
5.29,9.698,0.0,0.881,1.323,1.763,1.763,7.494,0.441,1.323,4.408,0.881,0.441,0.881,9.698,6.171,1.763,1.323,0.0,1.763,-4.384,-0.745,2.837,3.524,-2.751,1.175,3.811,3.181,4.986,4.413,0.43,1.289,4.384,1.203,5.731,4.47,4.298,3.123,-0.544,2.264,Negative_190,0
2.476,5.306,1.768,5.66,1.415,2.122,2.476,3.537,0.354,2.83,7.075,5.306,1.415,2.83,3.183,3.891,3.537,0.354,0.707,3.891,1.323,2.345,-3.518,0.541,2.646,4.69,6.284,6.855,-1.624,2.135,-0.12,1.834,4.901,5.322,2.315,5.262,-3.578,-3.848,2.526,3.578,Negative_405,0
3.49,3.792,2.215,2.987,1.074,5.135,3.389,3.658,1.51,1.812,5.504,4.664,1.108,1.242,5.436,9.195,3.859,0.268,0.705,3.02,1.602,3.267,0.641,2.594,-0.737,2.178,1.858,3.844,0.064,2.21,0.16,1.954,-0.096,2.146,1.313,3.235,2.338,4.132,0.641,2.594,Negative_670,0
10.609,2.983,4.807,6.299,1.326,5.304,2.321,10.112,2.983,4.31,5.968,7.128,2.818,1.99,2.818,5.968,5.636,0.664,2.652,7.956,1.136,1.798,-2.319,-3.265,2.508,1.94,1.893,1.893,-3.786,-0.805,-1.988,1.136,-1.562,0.899,1.467,1.088,-0.71,-0.331,1.183,3.171,Positive_598,1
4.164,3.407,0.379,0.757,3.028,2.65,2.65,6.057,0.379,2.65,6.814,0.757,1.136,3.407,6.814,9.842,4.164,2.271,0.379,3.785,-0.491,-0.557,3.864,4.06,-0.589,1.997,3.962,2.325,0.393,1.212,4.551,1.834,1.146,2.063,2.456,1.179,-0.36,-1.048,3.635,2.881,Negative_1083,0
4.972,4.419,4.051,6.076,0.553,4.603,4.235,6.445,2.946,3.314,5.892,5.524,1.841,6.629,5.524,3.867,4.603,1.473,4.051,5.339,-1.295,-0.518,0.95,1.252,3.411,1.468,0.82,-0.561,-2.504,-1.382,0.475,1.468,1.943,3.627,1.382,2.72,2.116,1.468,-0.389,-2.807,Positive_1028,1
0.0,2.616,1.308,1.308,11.773,1.308,0.0,26.162,2.616,0.0,2.616,0.0,1.308,2.616,0.0,7.848,0.0,0.0,19.622,0.0,-1.095,-1.217,-1.257,-0.203,-0.162,-4.055,3.163,3.204,2.798,5.353,-0.203,-3.163,0.203,0.446,-0.284,3.082,0.689,0.892,1.541,9.165,Negative_575,0
6.56,7.074,4.116,2.829,2.572,3.344,4.502,6.816,5.788,3.601,13.119,4.116,1.286,5.145,8.489,10.547,5.017,2.058,3.73,6.302,1.766,2.194,-3.638,-2.622,-3.05,-2.729,4.066,2.515,-1.926,-0.91,-0.589,-0.214,-1.552,1.498,-2.889,-1.124,-0.375,1.338,0.963,0.268,Positive_59,1
4.448,3.351,3.813,3.929,2.022,3.293,2.253,4.564,1.675,4.391,7.337,3.582,2.022,3.697,2.715,7.452,3.408,0.982,2.022,4.448,1.321,2.106,2.035,1.321,4.284,2.356,0.785,0.678,0.643,0.964,1.714,0.678,1.321,1.285,0.25,0.036,2.82,1.678,1.785,0.536,Positive_974,1
6.043,4.184,2.557,2.789,1.859,3.719,3.486,5.345,3.719,2.557,7.902,1.394,0.93,2.324,5.578,6.74,3.486,0.698,1.859,5.113,1.952,-0.867,1.988,2.53,2.313,1.048,3.0,0.614,0.289,0.145,2.385,0.253,2.132,-0.108,3.072,0.614,3.686,1.482,1.012,0.181,Negative_452,0
5.923,5.298,2.833,4.562,1.729,6.99,3.753,4.157,2.244,4.526,8.278,4.893,2.061,3.716,4.01,5.813,3.532,1.214,3.054,5.519,1.093,1.64,-3.574,-0.168,-0.126,2.187,2.061,2.902,-1.64,0.421,-0.841,1.388,0.673,1.388,1.177,3.406,-0.547,1.262,1.051,2.145,Positive_822,1
2.514,1.816,2.095,1.397,1.397,0.978,0.978,1.397,0.558,4.33,6.146,2.654,1.956,3.352,1.956,2.933,3.492,0.699,2.374,3.213,4.392,4.3,4.831,2.959,5.617,3.467,3.722,2.612,3.652,2.057,1.757,0.902,1.179,0.693,4.438,2.681,2.936,-0.393,0.855,1.11,Positive_675,1
7.509,3.129,3.754,6.257,2.503,9.698,4.692,6.257,1.877,6.569,10.637,7.195,5.006,5.631,6.569,6.883,4.692,0.626,1.877,7.509,-4.573,-3.048,-6.369,-4.627,7.186,7.403,-0.0,0.762,-3.538,-2.885,-1.306,-3.157,0.871,3.647,-6.75,-4.355,5.28,5.008,0.599,0.98,Positive_405,1
12.136,3.146,7.642,3.596,0.45,8.54,1.799,9.439,3.596,5.394,16.182,8.99,3.596,4.046,2.697,12.136,4.494,0.899,5.394,9.439,-1.174,-0.865,-2.04,0.433,-0.062,1.112,3.399,0.433,-3.523,-1.545,-3.894,-4.265,-2.781,-4.45,3.337,-1.854,-0.927,-3.152,0.68,-2.472,Positive_588,1
9.025,6.661,3.867,5.587,3.008,6.768,4.405,9.239,3.867,6.016,10.207,5.05,3.223,3.76,5.909,7.306,5.265,1.181,3.116,6.124,-0.274,0.767,-4.767,-2.904,-0.329,2.301,1.37,3.562,0.0,1.151,-2.137,-1.644,0.384,0.767,-1.808,-1.096,-1.26,-0.767,-1.534,-1.37,Positive_340,1
6.781,4.747,4.295,4.973,3.842,6.781,2.938,6.781,2.034,7.007,10.171,5.651,3.39,3.39,7.232,7.459,3.616,1.13,3.39,7.007,-0.513,-1.847,-2.206,-0.872,-5.028,-3.746,0.616,2.36,-3.746,-2.155,-3.489,-4.566,4.669,3.797,3.13,0.359,4.259,2.206,0.718,3.438,Positive_373,1
9.955,13.273,0.0,6.638,9.955,9.955,13.273,19.911,0.0,9.955,29.866,9.955,6.638,9.955,16.593,0.0,16.593,6.638,3.318,9.955,5.162,3.036,-11.032,-11.437,10.425,8.198,12.449,15.688,5.466,-10.223,-14.98,-9.615,-8.401,-6.883,-21.66,-23.077,-16.599,-13.563,0.304,-15.688,Negative_589,0
4.307,5.25,5.25,3.23,2.827,4.981,3.904,6.057,2.019,2.557,8.346,3.096,2.557,4.711,6.595,9.153,4.576,1.75,4.173,4.711,0.675,0.765,2.116,0.675,3.512,4.728,0.36,2.206,-3.557,-1.711,-1.666,-0.675,-0.675,1.081,-1.171,0.09,0.135,0.27,1.486,1.306,Negative_864,0
2.78,4.447,5.559,5.003,0.556,8.894,3.891,7.227,1.667,5.003,10.561,9.45,3.891,5.003,6.67,6.67,3.891,1.667,3.336,7.783,-1.767,-2.703,-3.067,2.703,-4.054,-0.78,1.507,1.975,-8.056,-7.121,-1.611,-1.351,6.653,3.274,1.299,1.299,-0.052,5.094,1.143,1.663,Positive_236,1
6.142,6.358,3.88,6.465,0.0,7.004,2.91,6.681,1.616,6.358,7.866,5.818,3.233,2.478,2.155,3.771,6.142,0.215,2.155,7.328,-0.841,3.189,-2.303,1.55,0.664,3.233,-3.233,1.683,-2.613,-0.664,1.594,2.303,-0.31,2.347,1.373,2.613,-0.753,0.354,-1.639,2.879,Positive_858,1
6.699,8.039,0.447,4.466,3.126,3.572,5.359,11.165,1.786,0.447,3.572,2.233,1.786,1.786,7.145,6.699,2.233,5.359,0.447,4.019,-0.924,4.542,-4.622,-1.889,1.688,3.215,6.793,4.863,1.326,5.466,-1.005,-1.969,1.608,-0.08,-3.497,-2.17,-5.105,-2.17,9.526,4.019,Negative_9,0
4.531,2.385,1.669,1.669,1.312,1.789,1.073,3.339,0.715,2.862,8.347,1.312,1.312,3.577,2.981,6.32,3.935,0.596,2.146,4.77,3.795,3.172,2.209,0.651,1.388,1.105,5.947,3.71,3.285,1.388,3.059,1.529,3.115,1.813,1.274,0.878,1.841,-0.425,2.889,0.736,Negative_850,0
4.518,3.614,1.506,0.903,0.602,1.506,0.301,4.518,0.301,3.012,9.337,1.506,2.108,1.807,3.614,5.722,4.217,0.0,0.903,5.421,8.257,4.073,3.824,1.552,4.877,1.884,1.718,0.97,3.574,1.413,-0.72,-0.998,-0.942,-1.33,2.882,1.912,5.154,2.244,3.103,1.136,Negative_1004,0
3.672,3.199,2.251,2.725,0.948,5.094,2.251,3.199,0.711,4.857,4.857,1.895,1.54,4.384,3.199,4.265,3.554,0.474,2.251,3.791,1.419,3.163,1.655,1.36,8.011,5.764,1.035,1.36,-1.389,-0.887,5.764,2.779,2.808,2.513,-0.0,-0.562,3.695,1.33,0.384,0.68,Positive_913,1
4.129,1.906,1.164,1.164,1.059,2.012,1.482,3.811,1.271,1.906,7.729,0.53,0.53,2.647,2.329,5.188,2.117,1.059,1.482,2.858,4.104,2.249,3.826,2.319,2.156,2.064,3.547,2.643,4.939,3.176,2.342,1.762,4.22,3.084,2.481,2.295,2.04,1.808,1.762,0.812,Negative_237,0
1.93,4.503,0.322,2.895,1.287,3.377,1.93,2.573,1.608,0.483,3.538,3.699,0.483,1.448,3.056,2.412,2.412,0.161,1.287,1.769,3.438,4.199,1.482,1.75,3.314,4.714,3.438,4.282,-1.029,2.12,3.047,3.582,2.408,4.508,-1.4,2.285,3.438,4.981,2.8,5.476,Negative_918,0
4.291,3.147,6.293,4.576,2.288,6.579,5.149,10.583,1.716,8.581,7.723,5.435,2.86,3.147,4.291,6.579,4.862,1.145,3.147,8.009,0.301,3.715,1.757,-3.062,-1.757,-4.819,-0.552,1.355,-4.167,-1.757,3.464,2.41,2.861,-0.452,-1.054,3.916,2.359,-2.359,-1.305,-1.255,Positive_797,1
5.888,5.888,4.282,9.099,1.606,8.564,2.141,5.888,2.141,6.424,16.593,11.776,3.211,6.958,4.817,5.888,3.747,2.141,6.424,3.211,-9.51,-5.893,-9.043,-7.235,-4.492,-2.392,-2.567,-2.159,1.05,5.776,8.635,8.518,7.118,8.635,-14.411,-7.176,4.842,5.076,-0.7,-0.758,Positive_666,1
3.397,3.835,3.068,4.274,1.206,3.835,2.411,3.726,2.301,3.945,6.684,2.192,1.425,3.616,3.506,6.246,4.274,1.206,3.178,4.931,-0.658,1.766,2.666,1.039,0.069,-1.281,6.198,3.705,0.346,-0.0,2.424,1.974,0.346,2.666,1.697,1.316,2.978,3.012,0.589,-0.104,Positive_1215,1
5.835,3.583,1.228,1.638,1.126,2.047,2.969,4.094,1.126,2.047,8.394,1.331,0.819,3.173,4.094,5.425,2.866,0.921,2.457,5.323,2.45,3.176,1.422,0.938,6.745,4.114,2.208,2.178,1.149,1.301,0.272,0.393,1.633,1.27,1.815,1.633,1.724,1.119,2.178,1.785,Negative_846,0
5.921,3.599,6.269,4.993,0.929,6.502,4.411,4.993,1.858,4.644,8.823,5.457,3.135,4.528,4.295,6.269,4.528,2.67,3.831,5.805,-2.757,-1.262,-0.561,-2.336,1.308,0.561,3.037,2.57,-0.607,0.093,-0.467,-2.103,2.71,5.047,1.168,-0.047,-1.963,-0.28,0.841,1.589,Positive_1192,1
