PAAC1,PAAC2,PAAC3,PAAC4,PAAC5,PAAC6,PAAC7,PAAC8,PAAC9,PAAC10,PAAC11,PAAC12,PAAC13,PAAC14,PAAC15,PAAC16,PAAC17,PAAC18,PAAC19,PAAC20,PAAC21,PAAC22,PAAC23,PAAC24,PAAC25,PAAC26,PAAC27,PAAC28,PAAC29,PAAC30,id,label
2.01,2.356,1.871,3.257,1.663,3.049,2.01,3.88,1.317,2.91,5.543,3.465,1.524,1.732,2.772,3.465,2.495,0.832,1.455,3.326,5.057,5.073,4.579,4.747,5.131,4.798,4.922,5.045,4.958,4.759,Positive_687,1
4.802,1.92,1.537,2.497,2.689,4.034,1.92,2.689,0.384,1.729,4.609,2.305,0.96,2.305,5.377,6.914,4.802,0.384,1.152,3.841,4.323,4.196,4.38,4.471,4.377,4.085,4.261,4.116,4.355,4.585,Negative_1072,0
4.768,2.466,1.48,2.301,0.986,2.959,3.616,4.603,0.986,1.973,7.891,1.644,1.48,0.986,2.795,4.438,2.795,0.493,1.973,2.959,4.721,4.673,4.236,4.218,4.762,4.748,4.646,4.882,4.729,4.791,Negative_105,0
4.142,3.156,1.973,2.663,0.592,3.452,2.071,3.846,0.789,3.748,4.241,2.071,1.578,1.973,3.058,2.86,2.761,0.099,1.775,3.55,4.926,5.536,4.785,4.959,4.8,4.969,4.644,5.007,4.934,5.042,Positive_863,1
2.093,2.955,1.723,2.709,0.985,3.693,3.201,3.078,0.739,2.093,6.279,3.078,1.723,2.216,2.709,3.201,1.97,0.616,1.847,3.078,5.183,5.096,4.876,5.036,5.141,5.068,4.988,5.023,4.726,4.878,Positive_1207,1
2.638,3.357,0.48,2.158,1.439,2.878,3.117,2.158,1.439,1.918,5.515,1.439,1.439,1.918,4.077,4.796,2.878,0.959,1.918,4.556,5.476,5.085,4.714,4.972,4.663,4.942,4.592,4.988,4.944,4.546,Negative_688,0
3.582,5.117,1.024,3.071,2.047,3.071,1.535,4.606,1.024,1.535,8.188,2.047,0.512,0.0,2.559,4.094,1.024,1.024,1.535,2.047,4.969,4.569,4.577,5.376,4.986,5.463,4.897,5.078,5.845,4.599,Negative_604,0
6.294,4.141,0.331,2.485,1.822,3.147,2.816,4.638,1.657,0.663,6.957,1.16,0.994,0.994,7.454,3.644,2.153,0.166,0.663,1.657,4.485,4.048,4.258,4.668,4.813,4.705,4.676,4.883,4.859,4.77,Negative_698,0
1.526,4.579,0.763,3.053,0.763,0.763,4.579,1.526,1.526,1.526,3.816,4.579,2.29,3.053,3.816,2.29,3.053,0.0,3.053,2.29,5.251,5.055,5.388,5.243,5.27,4.567,5.649,4.491,4.933,5.307,Negative_696,0
3.747,1.416,2.165,1.416,1.665,2.082,1.749,4.164,0.75,5.246,5.496,2.748,1.332,3.331,2.165,4.08,1.916,2.082,2.165,3.747,4.509,4.812,4.413,4.678,4.82,4.288,4.646,4.662,4.721,4.991,Positive_1214,1
4.039,2.616,2.231,2.577,0.539,3.077,2.885,2.923,1.692,1.808,5.847,2.038,1.154,2.231,3.115,3.0,2.385,1.577,2.154,2.346,5.096,5.254,4.993,4.632,5.041,4.981,4.905,5.131,4.998,4.735,Positive_1052,1
4.547,1.478,2.614,3.41,0.114,4.206,1.819,3.524,0.455,3.297,3.979,3.979,1.251,1.932,2.046,1.819,3.069,0.569,1.819,4.888,5.104,4.794,5.018,4.848,5.048,5.099,4.909,4.637,4.677,5.053,Positive_736,1
6.981,2.464,1.232,2.464,1.232,4.517,4.312,6.981,0.616,0.41,4.517,3.49,1.232,0.822,3.285,4.928,2.669,0.206,0.822,2.669,3.772,4.462,4.404,4.663,4.638,4.431,4.32,4.345,4.37,4.747,Negative_813,0
2.332,5.053,1.943,0.777,2.332,1.166,1.555,0.777,0.777,1.166,5.053,2.332,0.389,2.721,6.219,5.053,1.166,2.332,1.943,2.332,5.008,5.494,4.965,4.873,5.508,4.83,4.984,5.442,5.655,5.819,Negative_221,0
2.779,3.705,1.853,0.926,0.0,3.242,0.463,5.095,3.705,0.926,4.631,1.389,1.853,2.316,4.631,4.168,2.316,0.926,1.389,4.168,5.205,4.177,4.952,4.763,4.854,5.197,4.753,4.834,5.684,5.096,Negative_319,0
3.776,2.689,1.758,2.689,1.345,2.845,2.224,3.0,1.086,2.017,5.638,3.259,1.345,1.293,2.741,5.741,3.207,1.035,0.827,4.086,4.553,4.758,4.684,4.916,4.852,4.718,4.808,4.705,4.584,4.821,Negative_1149,0
2.898,3.22,3.22,4.186,2.576,3.864,0.966,0.966,0.966,3.864,3.542,2.898,0.644,0.966,2.576,2.576,4.186,0.322,1.932,4.83,4.677,4.772,4.662,4.752,5.156,5.015,4.519,5.056,4.985,5.205,Negative_527,0
4.311,3.114,1.796,1.557,1.437,1.916,1.317,3.713,1.078,2.395,7.066,2.156,1.197,2.635,3.952,4.431,3.114,1.197,1.437,3.234,4.465,4.496,4.603,4.39,4.231,4.881,4.775,4.849,5.133,5.12,Negative_253,0
3.345,1.859,1.115,2.601,1.115,3.345,1.487,4.832,1.487,2.601,6.69,1.859,1.115,3.345,1.859,2.601,1.859,1.859,1.859,4.088,4.361,5.044,4.807,5.064,5.094,4.481,5.084,5.046,4.713,5.387,Negative_279,0
4.324,3.509,1.88,2.005,1.128,4.136,2.193,4.324,1.316,0.877,5.076,3.572,0.376,1.065,3.885,6.455,2.381,0.313,0.94,2.632,4.749,4.594,4.78,4.605,4.917,4.712,4.516,4.746,4.969,5.024,Negative_331,0
4.137,2.921,1.947,3.164,2.19,2.433,1.46,7.301,0.73,0.973,5.111,0.973,0.487,1.947,2.921,2.921,2.921,1.947,0.487,2.19,5.843,4.98,4.914,5.508,4.456,5.041,5.135,4.656,5.383,4.923,Negative_1016,0
2.111,2.58,1.173,2.58,7.741,3.988,1.407,5.865,0.704,2.111,4.926,4.457,0.939,0.704,4.692,2.58,2.346,0.469,0.0,2.815,4.682,5.067,4.606,4.56,4.644,4.359,4.687,4.308,4.397,4.5,Negative_1026,0
3.03,2.529,2.477,2.398,1.028,3.795,1.423,3.136,0.685,4.111,5.033,3.162,1.766,3.715,2.082,3.689,2.424,0.764,1.528,3.399,4.878,5.014,4.341,4.779,4.761,4.649,4.87,4.818,4.701,5.014,Positive_960,1
1.328,3.983,2.655,0.0,1.328,2.655,1.328,3.983,2.655,2.655,10.621,0.0,1.328,1.328,2.655,3.983,6.638,1.328,1.328,1.328,5.278,5.058,4.678,4.708,4.554,4.766,4.793,3.869,5.193,4.001,Negative_21,0
5.384,5.085,2.393,0.598,3.29,2.393,2.393,3.589,0.0,0.897,4.786,1.196,0.598,1.795,3.589,3.589,1.496,2.393,0.299,1.795,5.364,5.7,4.691,5.331,5.65,5.754,5.231,4.701,5.329,4.694,Negative_1086,0
7.906,1.589,1.47,1.907,0.239,2.185,4.37,5.284,1.589,1.391,6.555,1.828,0.676,1.073,11.084,5.642,3.536,0.079,0.596,2.98,3.666,3.846,4.028,3.746,3.92,3.799,3.805,3.681,3.759,3.774,Negative_482,0
3.634,1.876,1.993,1.993,0.586,1.993,2.345,2.579,3.517,2.345,6.213,2.931,1.407,4.337,2.813,2.696,1.993,1.876,1.876,3.048,4.463,5.062,4.77,4.697,4.736,4.898,4.976,4.95,4.736,4.666,Positive_464,1
4.232,1.842,3.566,1.92,1.293,2.9,3.37,3.448,1.998,1.959,5.525,2.9,0.94,1.45,3.37,5.486,3.331,0.94,1.606,2.821,4.491,4.521,4.499,4.644,4.664,4.496,4.277,4.455,4.699,4.356,Negative_1007,0
3.308,1.323,3.705,2.646,0.397,1.72,2.117,3.308,1.456,3.043,5.028,2.911,1.456,3.308,2.911,3.705,2.911,1.323,2.778,3.308,4.605,4.882,4.771,4.895,4.831,4.824,4.663,4.36,4.805,4.705,Positive_828,1
5.487,2.683,0.853,0.609,1.219,2.195,2.073,4.024,0.609,1.463,6.706,1.707,1.707,3.658,2.439,4.389,3.048,1.097,1.951,4.756,4.643,4.657,4.572,4.562,4.67,4.575,4.815,4.912,4.83,5.088,Negative_852,0
3.879,1.876,2.627,2.252,0.626,4.129,2.127,3.378,0.876,2.252,5.005,3.378,2.252,3.128,2.127,4.254,2.627,0.501,1.751,2.877,4.997,5.057,4.883,4.494,4.953,4.681,5.099,4.875,4.499,4.54,Positive_486,1
3.169,1.584,2.852,1.584,0.633,2.535,5.07,3.802,0.317,2.852,9.822,1.901,0.951,2.218,3.169,4.753,3.802,0.633,0.317,4.753,4.563,4.353,4.894,3.854,4.619,4.256,4.126,4.095,4.2,4.327,Negative_1210,0
9.318,2.15,2.867,2.15,1.434,4.301,1.434,0.0,0.717,2.867,4.301,5.017,2.15,2.15,2.867,2.867,1.434,0.0,0.717,2.15,4.674,4.57,4.896,4.903,4.87,4.959,4.995,6.147,4.644,4.453,Positive_513,1
2.747,2.614,2.977,2.9,1.068,3.759,2.232,2.595,1.393,3.167,5.648,3.244,1.584,2.271,1.851,3.225,2.671,0.4,1.641,3.549,4.679,4.973,4.659,4.581,4.981,4.95,4.788,4.893,5.084,4.878,Positive_984,1
4.02,2.365,2.365,1.655,1.655,6.149,1.183,2.601,0.946,3.311,3.783,2.601,1.419,1.892,0.0,3.311,3.783,0.709,2.365,5.439,4.686,4.771,4.653,4.488,5.22,4.98,4.774,5.158,5.068,4.653,Positive_962,1
4.231,2.538,0.846,0.846,3.384,2.538,1.269,5.077,3.384,1.269,5.077,0.846,1.269,2.538,4.654,5.923,2.962,2.115,0.423,2.115,4.52,4.859,4.438,5.048,4.693,4.808,4.923,4.049,4.827,4.531,Negative_300,0
3.75,3.035,2.381,3.512,0.06,4.047,1.607,2.44,0.655,3.988,4.166,3.571,1.071,1.785,1.488,2.976,2.797,0.238,1.726,3.69,5.021,5.219,4.937,5.023,5.079,5.177,5.114,5.268,5.045,5.133,Positive_860,1
4.354,3.387,1.258,2.806,1.403,2.902,1.838,3.387,1.306,2.274,5.08,2.322,0.726,2.322,2.515,2.758,2.371,0.436,1.886,3.773,4.91,5.161,5.082,5.04,5.281,5.244,5.045,5.146,4.984,5.006,Positive_702,1
6.556,2.903,1.592,1.686,1.405,3.184,1.592,4.87,0.655,2.248,4.121,2.623,0.843,2.154,2.435,2.903,2.435,0.655,1.124,4.121,4.667,5.359,5.016,4.612,5.036,5.121,4.946,4.898,5.194,5.046,Positive_30,1
3.149,2.636,1.904,3.222,0.952,3.515,2.27,2.417,1.245,3.222,4.321,2.783,1.172,2.563,2.49,2.417,2.197,1.099,2.197,3.588,4.872,5.136,5.069,5.158,4.923,5.274,5.071,5.015,5.202,4.923,Positive_200,1
5.407,1.57,0.698,1.57,1.395,1.744,2.267,5.756,0.523,2.267,5.581,3.663,2.442,3.314,1.744,3.489,2.616,0.349,2.442,3.663,4.778,4.833,4.523,4.431,5.072,4.948,4.612,4.728,4.935,4.641,Positive_207,1
3.653,2.325,2.325,0.996,0.664,1.993,2.657,3.985,0.664,3.653,5.977,1.328,0.996,5.313,1.661,3.321,3.985,0.332,2.989,4.649,4.119,4.718,4.622,4.408,4.873,4.921,4.491,4.694,4.793,4.895,Negative_422,0
5.812,2.709,2.01,2.709,0.83,3.321,2.447,3.408,1.18,2.447,5.113,2.098,1.092,1.704,2.928,3.103,2.753,0.612,1.617,3.408,4.943,4.879,4.74,4.851,4.769,5.02,4.725,4.894,5.038,4.84,Positive_1118,1
0.932,1.398,1.398,3.262,1.398,3.262,1.398,6.525,1.398,1.864,6.991,1.398,0.932,3.262,6.525,6.059,1.864,1.864,0.932,1.398,4.898,4.233,3.968,4.814,4.436,4.898,4.676,4.955,4.279,4.779,Negative_146,0
5.326,2.721,1.073,2.529,0.69,2.874,1.877,14.982,0.345,0.919,1.839,2.184,0.498,1.034,10.652,2.299,1.724,0.23,0.498,1.801,4.833,4.729,3.276,4.928,4.841,3.405,4.905,4.737,3.444,4.807,Positive_3,1
3.055,2.696,1.617,3.594,1.258,5.212,1.797,3.594,0.899,1.617,5.571,2.876,0.539,2.336,3.055,3.594,2.876,0.539,0.719,3.235,4.997,5.23,5.038,4.701,4.721,4.924,5.063,4.984,4.812,4.85,Positive_1144,1
4.48,3.627,1.28,3.84,1.707,4.267,1.92,3.627,1.067,0.853,6.613,0.213,0.853,1.92,7.894,6.187,2.347,0.427,0.0,2.133,4.257,4.045,4.442,4.445,4.539,4.337,4.691,4.694,4.559,4.735,Negative_281,0
3.046,2.941,2.415,2.415,0.84,4.411,1.68,2.626,0.945,4.201,4.306,1.995,1.365,3.676,2.31,3.991,2.731,0.42,1.89,3.781,4.619,4.905,4.398,5.042,5.071,4.481,4.84,5.037,4.653,4.97,Positive_419,1
3.542,3.626,2.193,2.361,1.096,3.204,2.024,3.542,1.181,1.94,3.879,3.12,1.518,1.349,4.216,4.469,2.614,0.674,0.674,3.795,4.461,4.972,4.949,4.747,5.017,5.155,5.063,4.836,4.877,4.905,Negative_783,0
2.371,2.687,1.896,2.844,0.948,2.844,1.738,2.371,2.054,1.738,5.215,3.161,0.948,2.528,3.793,3.635,2.844,1.422,1.422,3.635,5.072,5.012,4.842,4.919,4.947,5.137,4.867,5.43,4.844,4.834,Positive_833,1
3.695,2.016,2.519,2.687,0.672,4.199,2.184,4.871,1.176,5.039,3.863,3.359,0.84,1.176,1.847,2.519,2.687,0.0,2.519,3.695,4.751,5.115,5.066,4.71,4.914,4.888,4.638,4.842,4.78,4.733,Positive_761,1
2.75,2.063,2.75,1.375,4.813,0.0,2.063,4.126,1.375,2.063,5.501,3.438,2.063,4.813,4.126,2.75,2.063,1.375,0.688,3.438,4.554,4.487,4.452,5.098,4.366,4.352,4.487,4.717,4.57,5.283,Negative_342,0
3.914,2.382,1.361,1.532,1.021,1.872,1.872,5.615,0.34,2.723,5.105,3.063,1.872,3.744,4.084,2.212,3.063,0.511,1.702,3.233,4.899,5.381,4.677,4.285,4.764,5.245,5.099,4.239,4.73,5.46,Positive_325,1
0.0,3.513,0.0,0.0,4.391,1.757,0.878,0.878,0.0,1.757,3.513,3.513,1.757,2.635,0.0,6.148,3.513,4.391,4.391,1.757,6.251,5.525,5.346,5.001,5.612,5.115,5.167,5.809,6.109,5.274,Negative_0,0
2.269,3.27,1.802,2.203,0.667,2.67,2.47,2.87,1.268,1.468,7.609,1.802,1.202,2.937,3.071,4.205,2.136,1.202,2.336,3.137,4.925,5.004,4.925,4.834,4.963,5.128,4.801,4.632,5.188,5.004,Positive_1094,1
3.058,2.335,2.558,2.558,0.778,3.002,1.557,3.281,0.945,3.614,5.393,3.058,1.501,2.28,2.058,3.614,3.392,1.001,2.168,2.891,4.678,5.005,4.821,4.949,5.061,4.844,4.864,4.961,5.069,4.706,Positive_241,1
3.284,2.705,1.835,2.221,1.449,3.912,2.511,2.366,1.497,1.787,6.858,3.236,1.352,2.27,2.608,3.236,2.028,0.869,1.401,2.994,4.926,4.863,4.936,4.863,5.102,4.828,5.012,4.923,5.047,5.08,Positive_720,1
4.079,3.905,2.517,1.649,1.215,4.339,2.604,2.777,1.909,1.736,4.513,2.43,0.955,1.301,4.513,4.686,3.298,0.608,0.695,2.69,4.531,5.042,4.77,4.634,4.898,4.867,4.461,4.799,4.799,4.783,Negative_647,0
3.569,2.974,2.181,2.776,1.19,2.875,2.082,3.47,1.586,3.074,4.858,2.974,1.487,2.974,2.578,3.173,1.686,0.496,1.19,2.38,4.94,4.992,5.007,4.821,5.461,5.156,5.121,5.027,4.972,4.93,Positive_203,1
6.788,2.089,0.348,0.87,1.392,3.307,2.611,5.047,1.392,2.262,11.835,0.87,1.044,2.262,3.481,3.481,1.914,0.522,0.522,4.351,4.122,4.133,4.548,4.407,4.427,4.3,3.984,4.41,4.641,4.641,Negative_853,0
3.024,2.175,2.785,2.653,0.981,3.448,1.512,3.024,0.477,3.634,5.358,3.289,2.042,3.687,1.989,4.244,2.706,0.743,1.538,3.74,4.756,4.883,4.326,4.74,4.7,4.618,4.753,4.764,4.594,4.814,Positive_1201,1
2.648,2.758,1.434,3.089,2.206,4.192,1.765,2.537,2.096,2.427,4.744,4.192,1.434,2.096,2.206,3.199,3.089,0.662,1.213,2.868,4.638,5.042,4.948,4.676,4.625,5.101,4.984,4.869,5.159,5.101,Positive_1046,1
3.501,4.668,1.167,1.556,1.945,1.167,2.334,3.501,2.723,1.556,5.836,2.334,1.167,2.723,3.89,3.89,3.501,0.389,0.389,1.556,4.99,4.957,4.838,5.234,4.85,4.962,5.413,4.728,5.164,5.069,Negative_1225,0
3.466,2.542,2.427,3.004,0.924,4.159,2.427,4.044,1.155,2.08,3.697,1.733,1.964,2.657,2.311,3.004,3.582,0.462,1.849,3.813,4.915,5.21,4.671,4.617,5.002,5.038,4.727,4.768,4.774,4.979,Positive_153,1
3.151,2.653,1.327,2.653,0.498,2.819,1.493,2.653,1.659,2.653,6.468,3.483,0.829,2.653,3.151,2.322,2.819,0.663,1.659,3.814,5.271,5.263,4.72,4.863,5.211,4.984,5.113,5.061,5.189,4.905,Positive_511,1
7.383,5.146,1.342,1.119,1.342,1.678,1.23,5.257,0.335,1.79,4.474,0.895,0.559,3.02,2.908,4.363,1.678,0.895,1.678,4.586,4.251,4.824,4.884,4.842,4.992,5.209,4.974,4.803,4.873,4.669,Positive_64,1
0.79,0.79,1.581,0.0,1.581,3.162,1.581,5.533,4.742,0.0,15.809,2.371,1.581,1.581,2.371,8.695,5.533,0.0,0.79,3.162,3.798,3.366,4.063,3.517,4.337,4.029,4.245,3.878,3.829,3.283,Negative_881,0
4.187,1.288,3.623,2.496,0.0,3.22,2.496,4.267,0.563,3.22,4.912,3.14,1.208,1.691,1.932,5.636,4.187,0.241,2.738,3.704,4.585,4.848,4.506,4.314,4.375,4.876,4.484,4.492,4.366,4.402,Positive_831,1
6.058,4.893,1.048,1.98,1.165,2.796,2.447,4.544,1.631,1.165,5.01,1.282,0.349,1.514,6.175,4.427,1.514,0.466,1.048,1.631,4.49,4.92,4.667,4.882,4.984,4.997,4.82,5.206,5.074,4.815,Negative_1171,0
4.292,1.675,2.094,2.303,0.628,2.827,1.466,3.873,0.21,5.234,5.757,3.035,2.303,2.722,1.779,3.455,3.978,0.419,1.151,5.652,4.385,4.575,4.259,4.235,4.432,4.473,4.621,4.616,4.879,4.673,Positive_508,1
5.975,2.85,2.022,2.114,0.551,2.85,2.298,4.228,1.103,2.942,4.964,1.931,0.919,1.931,2.666,3.401,3.125,0.368,1.563,4.504,4.556,4.94,4.564,4.634,4.83,4.702,4.828,4.807,4.953,4.883,Positive_465,1
5.2,1.972,0.897,1.345,0.897,2.421,1.524,4.572,0.717,3.317,8.428,1.255,1.524,2.869,2.6,4.393,3.407,1.076,2.062,5.021,4.64,4.506,4.187,4.273,4.437,4.492,4.484,4.443,4.395,4.645,Positive_149,1
3.133,3.468,2.573,1.231,1.343,3.357,2.909,3.916,2.685,2.238,4.252,3.468,1.79,1.231,2.462,4.14,3.58,0.783,0.448,3.245,4.891,4.402,4.522,4.88,4.739,4.933,4.799,4.99,4.58,5.011,Negative_37,0
2.513,1.16,2.32,3.866,0.967,4.059,3.479,2.513,0.773,1.74,4.639,3.866,2.32,3.866,2.899,4.059,1.74,0.386,1.546,3.286,4.529,4.594,4.997,4.695,4.625,5.322,5.041,5.062,4.727,4.409,Positive_507,1
4.379,2.674,1.821,2.558,0.775,2.984,2.519,3.914,0.62,4.069,4.34,2.558,1.395,2.984,1.473,3.759,2.868,0.504,1.473,3.527,4.912,4.948,4.822,4.746,4.978,4.915,4.904,4.74,4.948,4.894,Positive_381,1
2.455,3.044,2.554,2.455,0.786,2.652,3.339,3.143,1.277,2.161,5.009,2.75,0.491,2.848,2.848,2.357,1.964,1.669,1.768,2.455,5.158,5.343,5.18,4.932,5.1,5.307,5.175,5.338,5.314,5.127,Positive_759,1
5.915,3.746,1.38,0.592,1.972,2.957,0.986,5.324,0.788,0.986,7.887,1.972,0.788,2.169,2.366,2.563,2.761,1.38,0.788,3.943,4.668,4.642,5.075,4.624,5.055,5.098,4.632,4.76,4.955,5.226,Negative_167,0
2.304,1.843,0.922,2.765,1.843,0.922,1.383,5.069,1.383,1.383,6.452,2.304,0.461,4.148,4.148,7.374,1.843,2.304,0.922,1.843,4.431,5.136,5.221,5.554,5.09,4.78,4.398,4.563,4.499,4.71,Negative_671,0
2.194,2.711,2.452,3.356,1.678,2.711,1.678,4.001,1.678,1.549,4.517,2.323,0.774,1.549,1.549,5.421,3.743,0.904,2.065,4.259,4.779,4.764,4.564,5.185,5.065,5.068,4.861,4.741,4.932,4.927,Negative_1174,0
4.938,2.279,1.392,1.392,1.266,2.406,1.772,4.558,1.519,2.279,9.243,0.633,0.633,3.165,2.786,6.204,2.532,1.266,1.772,3.418,4.123,4.375,4.547,4.42,4.179,4.661,4.312,4.564,4.619,4.744,Negative_237,0
5.238,4.11,1.209,2.015,0.806,3.868,2.337,2.901,1.209,1.209,5.802,1.934,1.612,1.934,2.176,2.498,2.176,0.564,1.853,2.901,5.111,5.498,5.125,5.193,5.374,4.968,5.002,5.152,5.273,4.949,Positive_693,1
3.801,2.661,1.014,1.838,0.824,2.725,2.851,2.661,2.027,1.647,7.35,2.091,1.014,3.104,4.055,4.562,2.471,0.697,1.964,3.041,4.889,5.038,4.826,4.566,4.813,4.886,4.475,4.716,4.7,4.697,Positive_674,1
4.0,3.555,1.867,2.578,0.267,4.088,1.333,3.91,1.066,2.311,3.822,1.422,0.622,2.311,2.578,2.4,3.022,0.978,2.222,3.822,4.969,5.398,5.313,4.841,5.325,5.183,4.853,5.246,5.554,5.147,Positive_768,1
3.528,1.176,2.94,3.724,0.588,3.724,2.156,1.568,1.176,3.724,4.9,4.116,1.372,2.548,1.96,5.488,3.332,0.392,1.96,2.744,4.395,4.661,4.621,5.051,4.897,4.945,4.794,4.403,4.592,4.523,Positive_1023,1
3.678,3.366,1.538,2.675,1.226,3.054,1.85,3.701,1.449,2.541,6.197,1.694,1.36,2.408,3.834,5.417,2.096,0.691,1.114,3.099,4.695,4.795,4.475,4.719,4.689,4.57,4.758,4.867,4.666,4.777,Negative_160,0
2.454,1.125,1.37,1.064,0.47,2.434,1.043,1.963,1.309,3.109,3.62,0.736,1.514,2.045,5.747,13.703,20.002,0.409,0.859,2.986,3.296,3.32,3.232,3.102,3.157,3.15,3.147,3.164,3.283,3.187,Negative_656,0
3.168,3.168,1.022,2.044,0.715,3.066,2.657,3.271,1.737,2.248,8.484,2.044,1.329,1.635,3.986,2.657,2.044,1.124,1.124,2.964,4.979,4.958,4.736,4.691,5.173,5.148,4.976,4.817,4.749,5.279,Positive_1038,1
4.177,5.273,0.886,1.435,1.224,1.898,1.983,3.164,1.435,0.97,6.202,1.688,0.506,1.983,3.671,3.164,2.447,0.759,1.181,3.713,5.141,5.502,5.179,5.074,5.311,5.423,5.079,5.11,5.21,5.215,Negative_939,0
4.858,2.691,1.868,2.167,0.523,2.691,2.317,4.185,0.971,2.915,5.157,2.541,0.747,3.139,2.541,2.915,2.616,0.299,1.868,3.662,4.887,5.168,4.811,4.986,4.766,5.027,4.847,4.809,4.877,5.151,Positive_196,1
4.207,4.099,1.295,2.157,2.157,3.02,2.049,5.609,1.942,1.51,4.207,1.079,0.647,1.079,3.775,3.991,2.696,0.863,1.295,2.912,4.877,5.013,4.945,5.208,4.735,5.061,4.576,4.786,4.94,5.269,Negative_759,0
6.854,2.475,1.523,2.856,0.191,2.094,1.904,5.331,0.952,3.808,5.141,1.714,1.904,1.333,2.475,3.046,2.475,0.762,1.142,3.237,5.014,5.214,4.917,4.651,4.991,5.209,4.996,4.366,4.735,4.689,Positive_238,1
4.13,2.396,2.091,2.142,1.02,2.345,1.53,3.977,1.122,4.232,5.15,2.294,1.275,2.753,2.651,3.722,2.907,1.02,1.734,3.569,4.753,4.605,4.662,4.566,5.003,4.904,4.823,4.87,4.925,4.829,Positive_266,1
2.863,2.69,1.863,2.001,0.621,3.208,2.311,2.898,0.862,4.105,6.313,3.173,1.276,2.932,1.553,4.243,2.863,0.793,1.38,3.105,4.812,5.121,4.934,4.812,4.825,4.784,4.919,4.893,4.807,5.041,Positive_546,1
3.472,2.604,1.519,2.604,0.217,4.341,1.085,2.171,0.651,3.256,6.511,5.209,1.736,2.171,2.604,2.604,0.868,0.217,2.171,2.171,5.273,5.153,5.073,5.139,5.107,5.391,5.155,5.5,4.987,5.04,Positive_663,1
4.034,2.689,2.017,1.568,0.448,3.586,1.793,3.361,1.568,2.689,7.395,2.913,2.465,1.568,3.586,2.689,2.017,1.12,1.12,2.017,4.948,5.34,5.113,4.69,5.275,4.887,4.753,4.523,4.859,4.968,Positive_434,1
3.372,2.907,2.093,2.442,1.512,3.256,1.628,3.721,1.745,2.326,5.582,3.024,1.977,1.977,4.07,5.233,2.791,0.233,1.047,2.791,4.685,4.841,4.763,4.411,4.623,4.655,4.79,4.475,4.599,4.43,Positive_80,1
3.627,1.511,1.813,3.022,1.209,4.684,2.266,3.022,0.907,3.173,5.137,3.475,2.418,2.72,3.173,3.324,2.266,0.302,0.907,3.627,5.061,4.995,4.201,4.627,4.977,4.785,4.638,5.043,4.422,4.667,Positive_405,1
3.147,1.349,2.698,3.822,1.236,2.923,2.698,3.822,1.349,2.923,3.822,3.822,1.012,2.248,1.686,3.373,3.373,1.236,2.698,1.686,4.914,4.978,4.965,5.021,4.965,5.197,4.67,4.919,4.802,4.649,Positive_609,1
2.762,1.943,1.636,3.682,1.023,3.58,2.455,2.148,1.432,3.58,5.319,3.989,1.739,2.762,2.557,3.989,2.66,0.102,1.841,2.455,5.279,4.892,4.83,4.69,4.85,4.959,4.579,4.644,4.889,4.734,Positive_185,1
3.376,3.095,1.126,1.126,2.251,3.376,1.407,7.034,1.688,0.844,5.065,3.095,0.563,1.97,3.658,4.221,3.376,0.844,1.126,1.97,4.647,4.829,5.172,5.077,4.857,4.993,4.824,5.177,4.294,4.919,Negative_642,0
8.731,1.455,0.0,1.94,0.97,2.425,3.395,5.336,0.485,0.0,4.366,0.485,0.0,0.97,10.672,8.246,2.911,1.455,1.94,4.366,3.865,4.066,3.958,3.985,3.901,3.489,3.985,3.982,4.4,4.222,Negative_68,0
5.665,2.575,0.687,2.232,1.03,1.545,3.09,6.696,2.747,0.687,7.383,0.343,1.202,1.03,7.383,2.918,2.747,1.717,0.858,2.404,4.692,4.524,4.194,4.244,4.596,4.565,4.266,4.903,4.59,4.488,Negative_1269,0
2.465,4.108,1.643,1.232,1.643,4.108,0.822,4.929,2.054,2.875,4.518,2.875,0.411,2.465,2.465,3.697,1.643,0.411,1.643,2.465,4.619,4.713,4.83,4.747,4.699,5.377,5.818,5.302,5.448,5.978,Negative_396,0
3.454,2.614,2.474,3.081,1.401,4.155,2.147,3.081,0.7,3.361,4.575,3.595,1.634,2.054,2.474,3.968,2.054,0.327,1.354,2.614,4.981,5.096,4.933,4.892,4.838,4.866,4.626,4.953,4.795,4.902,Positive_514,1
5.214,3.911,0.0,1.303,1.303,6.518,2.607,3.911,0.0,1.955,3.259,5.866,0.652,0.652,5.214,3.259,1.955,0.652,0.0,1.955,4.218,4.434,4.815,4.617,4.836,5.44,5.242,5.46,5.558,5.192,Negative_919,0
3.501,3.151,1.401,1.401,1.401,4.552,2.451,2.451,0.35,2.451,3.851,3.851,0.7,2.101,5.252,1.751,2.451,1.751,0.7,2.451,5.687,5.109,5.423,5.015,5.893,4.322,5.089,4.962,5.178,5.356,Negative_1277,0
4.654,4.8,0.291,1.745,0.0,5.236,1.018,4.218,1.163,2.763,7.563,1.454,0.727,1.163,3.054,0.873,2.618,0.0,1.163,2.618,5.214,5.612,5.08,5.038,5.089,5.511,5.514,5.203,5.422,5.193,Positive_1163,1
