_PolarizabilityC1,_PolarizabilityC2,_PolarizabilityC3,_SolventAccessibilityC1,_SolventAccessibilityC2,_SolventAccessibilityC3,_SecondaryStrC1,_SecondaryStrC2,_SecondaryStrC3,_ChargeC1,_ChargeC2,_ChargeC3,_PolarityC1,_PolarityC2,_PolarityC3,_NormalizedVDWVC1,_NormalizedVDWVC2,_NormalizedVDWVC3,_HydrophobicityC1,_HydrophobicityC2,_HydrophobicityC3,_PolarizabilityT12,_PolarizabilityT13,_PolarizabilityT23,_SolventAccessibilityT12,_SolventAccessibilityT13,_SolventAccessibilityT23,_SecondaryStrT12,_SecondaryStrT13,_SecondaryStrT23,_ChargeT12,_ChargeT13,_ChargeT23,_PolarityT12,_PolarityT13,_PolarityT23,_NormalizedVDWVT12,_NormalizedVDWVT13,_NormalizedVDWVT23,_HydrophobicityT12,_HydrophobicityT13,_HydrophobicityT23,_PolarizabilityD1001,_PolarizabilityD1025,_PolarizabilityD1050,_PolarizabilityD1075,_PolarizabilityD1100,_PolarizabilityD2001,_PolarizabilityD2025,_PolarizabilityD2050,_PolarizabilityD2075,_PolarizabilityD2100,_PolarizabilityD3001,_PolarizabilityD3025,_PolarizabilityD3050,_PolarizabilityD3075,_PolarizabilityD3100,_SolventAccessibilityD1001,_SolventAccessibilityD1025,_SolventAccessibilityD1050,_SolventAccessibilityD1075,_SolventAccessibilityD1100,_SolventAccessibilityD2001,_SolventAccessibilityD2025,_SolventAccessibilityD2050,_SolventAccessibilityD2075,_SolventAccessibilityD2100,_SolventAccessibilityD3001,_SolventAccessibilityD3025,_SolventAccessibilityD3050,_SolventAccessibilityD3075,_SolventAccessibilityD3100,_SecondaryStrD1001,_SecondaryStrD1025,_SecondaryStrD1050,_SecondaryStrD1075,_SecondaryStrD1100,_SecondaryStrD2001,_SecondaryStrD2025,_SecondaryStrD2050,_SecondaryStrD2075,_SecondaryStrD2100,_SecondaryStrD3001,_SecondaryStrD3025,_SecondaryStrD3050,_SecondaryStrD3075,_SecondaryStrD3100,_ChargeD1001,_ChargeD1025,_ChargeD1050,_ChargeD1075,_ChargeD1100,_ChargeD2001,_ChargeD2025,_ChargeD2050,_ChargeD2075,_ChargeD2100,_ChargeD3001,_ChargeD3025,_ChargeD3050,_ChargeD3075,_ChargeD3100,_PolarityD1001,_PolarityD1025,_PolarityD1050,_PolarityD1075,_PolarityD1100,_PolarityD2001,_PolarityD2025,_PolarityD2050,_PolarityD2075,_PolarityD2100,_PolarityD3001,_PolarityD3025,_PolarityD3050,_PolarityD3075,_PolarityD3100,_NormalizedVDWVD1001,_NormalizedVDWVD1025,_NormalizedVDWVD1050,_NormalizedVDWVD1075,_NormalizedVDWVD1100,_NormalizedVDWVD2001,_NormalizedVDWVD2025,_NormalizedVDWVD2050,_NormalizedVDWVD2075,_NormalizedVDWVD2100,_NormalizedVDWVD3001,_NormalizedVDWVD3025,_NormalizedVDWVD3050,_NormalizedVDWVD3075,_NormalizedVDWVD3100,_HydrophobicityD1001,_HydrophobicityD1025,_HydrophobicityD1050,_HydrophobicityD1075,_HydrophobicityD1100,_HydrophobicityD2001,_HydrophobicityD2025,_HydrophobicityD2050,_HydrophobicityD2075,_HydrophobicityD2100,_HydrophobicityD3001,_HydrophobicityD3025,_HydrophobicityD3050,_HydrophobicityD3075,_HydrophobicityD3100,id,label
0.353,0.401,0.245,0.467,0.282,0.25,0.425,0.281,0.295,0.11,0.785,0.105,0.33,0.364,0.306,0.43,0.325,0.245,0.282,0.417,0.3,0.258,0.169,0.192,0.285,0.238,0.126,0.212,0.233,0.176,0.176,0.03,0.155,0.226,0.21,0.215,0.254,0.205,0.157,0.228,0.183,0.238,0.888,25.755,49.023,74.956,99.467,0.355,25.222,47.425,75.488,100.0,0.178,22.735,52.575,72.114,99.822,0.355,23.979,46.359,70.693,99.467,1.599,21.847,51.865,77.265,100.0,0.178,33.215,54.529,78.863,99.822,0.178,19.716,42.629,70.16,100.0,3.02,30.551,52.931,76.909,99.645,0.71,32.327,53.819,77.798,99.112,1.599,18.472,51.865,71.226,98.046,0.178,26.465,49.556,74.423,100.0,6.217,21.847,53.819,77.265,98.757,0.178,25.577,49.556,73.89,99.822,0.71,26.11,48.313,74.067,99.467,1.599,22.025,52.753,76.377,100.0,0.71,25.755,49.734,74.956,99.467,0.355,25.222,46.181,75.488,100.0,0.178,22.735,52.575,72.114,99.822,1.599,21.847,51.865,77.265,100.0,0.71,26.998,50.622,75.666,99.645,0.178,23.979,47.602,71.048,99.822,Positive_19,1
0.323,0.397,0.279,0.472,0.297,0.231,0.507,0.223,0.271,0.14,0.742,0.118,0.306,0.371,0.323,0.397,0.323,0.279,0.297,0.424,0.279,0.276,0.189,0.193,0.294,0.197,0.136,0.228,0.285,0.123,0.211,0.044,0.175,0.259,0.202,0.263,0.294,0.237,0.145,0.259,0.171,0.246,2.183,26.201,55.895,77.293,99.563,1.31,26.638,45.415,69.869,100.0,0.437,18.341,50.218,72.926,98.69,1.31,27.074,50.655,75.983,99.127,0.873,18.341,46.725,69.869,98.69,0.437,24.017,52.402,81.659,100.0,0.437,24.891,46.288,71.616,99.127,1.31,21.397,50.655,77.729,93.45,2.183,26.201,52.838,80.349,100.0,0.873,17.031,46.725,71.616,98.69,0.437,27.074,51.965,78.166,100.0,2.183,12.664,44.105,65.939,84.279,0.437,20.961,45.415,74.236,93.45,3.93,26.201,53.712,81.223,100.0,0.873,24.891,47.598,69.869,98.69,2.183,24.454,53.712,78.166,100.0,1.31,28.384,44.541,69.432,94.323,0.437,18.341,50.218,72.926,98.69,0.873,18.341,46.725,69.869,98.69,3.93,27.948,55.459,81.223,100.0,0.437,20.087,43.668,74.236,92.14,Positive_133,1
0.241,0.428,0.331,0.4,0.345,0.255,0.428,0.303,0.269,0.166,0.717,0.117,0.338,0.241,0.421,0.428,0.241,0.331,0.345,0.331,0.324,0.215,0.181,0.312,0.292,0.243,0.153,0.229,0.222,0.215,0.201,0.062,0.174,0.215,0.292,0.181,0.222,0.312,0.181,0.201,0.243,0.236,3.448,21.379,53.103,71.724,100.0,1.379,22.759,44.828,72.414,97.931,0.69,24.828,56.552,74.483,98.621,2.069,22.759,45.517,72.414,100.0,1.379,20.69,53.793,71.034,98.621,0.69,26.897,49.655,77.931,97.241,0.69,20.69,56.552,76.552,99.31,2.069,25.517,44.138,67.586,97.931,2.759,24.138,49.655,69.655,100.0,5.517,23.448,62.069,73.103,98.621,0.69,26.897,48.276,78.621,100.0,1.379,13.103,35.172,57.241,90.345,0.69,22.069,41.379,68.966,97.931,2.759,27.586,47.586,80.0,100.0,1.379,23.448,54.483,73.793,98.621,2.759,22.759,47.586,71.724,100.0,1.379,20.69,48.276,75.172,97.931,0.69,24.828,56.552,74.483,98.621,1.379,20.69,53.793,71.034,98.621,2.759,28.276,53.103,82.759,100.0,0.69,19.31,41.379,72.414,97.931,Negative_78,0
0.28,0.442,0.279,0.44,0.34,0.22,0.454,0.29,0.255,0.126,0.741,0.133,0.369,0.264,0.368,0.341,0.38,0.279,0.34,0.329,0.331,0.249,0.155,0.243,0.307,0.194,0.139,0.264,0.206,0.163,0.177,0.041,0.197,0.212,0.299,0.17,0.255,0.182,0.216,0.204,0.242,0.236,0.347,20.116,46.358,78.15,100.0,0.116,27.63,51.445,74.566,99.769,0.462,24.971,48.786,72.139,99.884,0.116,21.85,49.133,73.873,99.653,2.89,27.399,51.676,75.838,100.0,0.231,25.896,48.786,75.723,99.769,0.347,22.89,49.827,73.179,99.884,0.116,26.821,49.249,74.335,99.653,0.231,25.665,51.098,77.457,100.0,2.89,29.711,52.023,71.098,99.884,0.116,24.046,49.364,74.798,99.769,3.353,25.202,49.017,78.266,100.0,0.116,25.318,49.249,73.526,99.653,0.231,20.694,47.514,78.15,99.769,1.503,26.705,51.561,75.26,100.0,0.231,22.659,47.514,78.15,100.0,0.116,26.59,51.445,74.335,99.653,0.462,24.971,48.786,72.139,99.884,2.89,27.399,51.676,75.838,100.0,0.231,20.694,46.936,75.723,99.769,0.116,26.012,50.52,72.601,99.653,Positive_94,1
0.425,0.395,0.18,0.412,0.29,0.298,0.336,0.309,0.355,0.082,0.827,0.091,0.273,0.425,0.302,0.476,0.343,0.18,0.29,0.471,0.239,0.352,0.143,0.137,0.241,0.222,0.194,0.236,0.228,0.202,0.15,0.006,0.156,0.251,0.181,0.259,0.344,0.162,0.118,0.279,0.156,0.238,0.38,24.858,48.197,69.829,98.292,0.569,23.34,45.541,74.573,100.0,0.19,31.12,64.326,84.44,99.81,1.708,27.324,52.182,72.865,99.62,0.569,25.047,53.89,80.076,100.0,0.19,19.355,44.023,70.778,98.861,0.19,27.894,47.059,74.383,100.0,0.949,20.873,46.49,69.45,99.62,0.38,25.996,53.89,77.23,98.672,2.657,31.12,60.721,84.63,99.81,0.19,24.478,48.956,73.245,99.62,2.277,19.924,44.592,82.732,100.0,0.19,26.755,53.7,75.522,99.62,0.38,23.15,46.869,69.829,98.292,0.569,25.047,54.839,82.732,100.0,0.38,23.15,48.197,70.588,98.292,0.569,23.909,45.351,74.383,100.0,0.19,31.12,64.326,84.44,99.81,0.569,25.047,53.89,80.076,100.0,0.38,23.15,47.818,71.537,98.861,0.19,26.755,53.321,74.383,99.62,Positive_168,1
0.273,0.479,0.248,0.469,0.255,0.276,0.525,0.242,0.233,0.123,0.782,0.095,0.42,0.294,0.285,0.368,0.383,0.248,0.255,0.344,0.402,0.292,0.126,0.218,0.277,0.277,0.105,0.298,0.268,0.095,0.197,0.025,0.154,0.277,0.277,0.135,0.302,0.166,0.178,0.148,0.234,0.314,0.613,27.607,54.294,72.393,99.08,1.227,30.368,51.84,78.834,98.16,0.307,16.871,35.583,69.325,100.0,0.613,27.301,52.454,75.153,99.693,1.84,19.939,49.08,71.166,99.08,0.307,22.393,43.558,74.54,100.0,0.307,24.54,50.0,74.233,100.0,0.92,16.258,47.853,72.393,99.693,2.454,26.687,50.92,76.687,99.08,6.748,16.871,38.957,69.939,97.853,0.307,26.074,49.693,75.46,100.0,1.84,14.724,51.227,78.221,99.08,0.307,20.552,47.546,75.153,100.0,0.613,29.448,56.442,76.687,98.466,1.84,19.939,47.239,70.245,99.08,0.613,29.448,54.294,76.687,99.08,1.227,28.834,51.84,75.767,98.16,0.307,16.871,35.583,69.325,100.0,1.84,19.939,49.08,71.166,99.08,0.613,26.687,52.454,74.54,98.466,0.307,21.779,47.853,76.074,100.0,Negative_33,0
0.32,0.442,0.239,0.446,0.285,0.269,0.449,0.268,0.283,0.103,0.781,0.117,0.361,0.322,0.317,0.386,0.376,0.239,0.285,0.393,0.322,0.305,0.158,0.196,0.249,0.251,0.156,0.217,0.255,0.174,0.15,0.031,0.183,0.263,0.218,0.195,0.308,0.188,0.165,0.227,0.177,0.274,0.756,27.43,51.188,76.242,99.676,0.216,26.026,50.216,72.894,100.0,0.108,19.546,46.004,74.73,99.892,0.216,23.434,51.296,75.27,99.784,0.324,24.73,49.676,74.514,99.892,0.108,28.402,49.028,74.19,100.0,0.108,20.95,50.0,77.43,99.892,0.432,27.106,48.38,72.03,99.784,0.864,27.646,52.7,75.162,100.0,0.648,14.255,49.676,76.35,99.892,0.108,24.838,49.784,74.622,100.0,3.348,30.238,50.432,75.378,98.704,0.108,25.27,51.512,74.082,99.784,0.756,26.458,51.188,76.242,100.0,0.324,21.49,47.408,72.894,99.892,0.756,28.294,49.352,75.486,100.0,0.216,25.27,51.296,73.434,99.784,0.108,19.546,46.004,74.73,99.892,0.324,24.73,49.676,74.514,99.892,0.54,25.81,49.244,75.702,100.0,0.108,23.758,51.512,74.082,99.784,Positive_4,1
0.417,0.356,0.227,0.486,0.255,0.259,0.399,0.309,0.291,0.068,0.802,0.129,0.327,0.392,0.281,0.464,0.309,0.227,0.255,0.464,0.281,0.26,0.209,0.137,0.235,0.249,0.13,0.217,0.253,0.217,0.108,0.018,0.206,0.245,0.191,0.209,0.271,0.235,0.112,0.22,0.144,0.249,1.799,25.54,48.561,71.942,99.64,0.719,23.022,48.921,79.856,99.281,0.36,21.583,52.158,74.101,100.0,1.079,28.417,52.518,76.259,99.64,2.878,24.101,49.64,67.986,100.0,0.36,20.144,40.288,73.741,97.122,0.36,28.417,51.799,80.935,100.0,1.079,25.18,52.158,73.741,98.921,0.719,21.942,46.043,67.266,96.763,15.108,21.583,51.439,75.899,100.0,0.36,23.741,48.921,74.101,99.64,3.237,26.978,49.64,75.18,96.043,0.36,22.302,46.403,74.46,99.281,0.719,24.82,50.0,73.022,99.64,2.878,23.022,51.439,75.899,100.0,0.719,25.18,49.281,72.662,99.64,1.439,23.022,47.122,79.856,99.281,0.36,21.583,52.158,74.101,100.0,2.878,24.101,49.64,67.986,100.0,0.719,23.741,49.281,73.381,99.64,0.36,27.698,47.122,76.978,99.281,Positive_158,1
0.355,0.445,0.199,0.469,0.294,0.237,0.512,0.204,0.284,0.109,0.758,0.133,0.303,0.379,0.318,0.445,0.355,0.199,0.294,0.408,0.299,0.276,0.133,0.195,0.295,0.252,0.143,0.195,0.276,0.114,0.181,0.029,0.21,0.2,0.219,0.238,0.276,0.162,0.167,0.224,0.214,0.205,1.896,23.697,56.398,85.308,99.526,0.948,24.171,44.55,69.668,100.0,0.474,22.275,52.607,67.299,99.052,2.37,25.118,53.081,74.408,100.0,0.948,22.749,45.024,66.351,97.63,0.474,19.431,49.763,80.095,99.526,0.474,23.697,47.393,67.299,99.052,1.896,37.441,57.346,80.569,100.0,2.37,16.588,45.498,79.147,96.682,1.422,20.379,48.815,71.09,97.63,0.474,24.171,52.133,77.251,100.0,11.848,28.436,39.336,62.559,96.682,0.474,30.332,49.289,70.616,100.0,1.896,21.327,53.081,81.517,99.526,0.948,22.749,45.498,66.825,99.052,1.896,21.327,54.502,81.517,99.526,0.948,26.54,44.55,64.929,100.0,0.474,22.275,52.607,67.299,99.052,0.948,22.749,45.024,66.351,97.63,1.896,21.327,56.398,81.043,99.526,0.474,25.118,47.393,70.616,100.0,Negative_233,0
0.317,0.432,0.252,0.417,0.281,0.302,0.446,0.237,0.317,0.144,0.763,0.094,0.338,0.367,0.295,0.439,0.309,0.252,0.281,0.396,0.324,0.261,0.123,0.217,0.225,0.225,0.167,0.123,0.29,0.145,0.188,0.029,0.145,0.225,0.159,0.217,0.254,0.188,0.152,0.239,0.152,0.232,1.439,25.899,50.36,71.942,100.0,2.878,22.302,51.799,72.662,99.281,0.719,24.46,45.324,79.856,97.842,1.439,17.986,41.727,74.82,99.281,4.317,33.813,55.396,79.856,97.842,0.719,29.496,46.043,65.468,100.0,0.719,17.266,43.165,69.784,98.561,3.597,30.935,50.36,88.489,100.0,2.158,31.655,52.518,71.942,96.403,4.317,26.619,67.626,80.576,97.842,0.719,22.302,46.043,70.504,100.0,15.827,33.813,53.957,71.223,94.245,0.719,13.669,41.007,76.978,99.281,1.439,23.741,44.604,65.468,100.0,4.317,33.813,55.396,79.856,97.842,1.439,29.496,50.36,73.381,100.0,2.878,15.827,48.921,69.784,98.561,0.719,24.46,45.324,79.856,97.842,4.317,33.813,55.396,79.856,97.842,1.439,23.741,43.885,65.468,100.0,0.719,14.388,41.727,76.978,99.281,Negative_21,0
0.307,0.455,0.238,0.416,0.347,0.238,0.545,0.149,0.307,0.099,0.752,0.149,0.267,0.356,0.376,0.416,0.347,0.238,0.347,0.406,0.248,0.28,0.16,0.17,0.19,0.23,0.14,0.12,0.35,0.1,0.13,0.01,0.17,0.19,0.12,0.23,0.25,0.21,0.12,0.22,0.11,0.2,11.881,21.782,40.594,72.277,98.02,1.98,24.752,47.525,68.317,100.0,0.99,22.772,55.446,78.218,94.059,3.96,13.861,37.624,67.327,96.04,1.98,30.693,57.426,82.178,100.0,0.99,26.733,53.465,66.337,95.05,0.99,20.792,48.515,74.257,99.01,4.95,6.931,17.822,68.317,91.089,18.812,32.673,53.465,72.277,100.0,2.97,23.762,56.436,73.267,94.059,0.99,20.792,45.545,67.327,100.0,19.802,40.594,80.198,84.158,99.01,0.99,7.921,22.772,67.327,91.089,11.881,26.733,50.495,69.307,96.04,1.98,38.614,57.426,81.188,100.0,4.95,26.733,50.495,70.297,98.02,1.98,14.851,46.535,75.248,100.0,0.99,22.772,55.446,78.218,94.059,1.98,30.693,57.426,82.178,100.0,6.931,26.733,51.485,66.337,96.04,0.99,8.911,22.772,59.406,91.089,Negative_225,0
0.283,0.474,0.243,0.443,0.308,0.249,0.465,0.265,0.271,0.111,0.769,0.12,0.357,0.308,0.335,0.378,0.378,0.243,0.308,0.378,0.314,0.287,0.139,0.213,0.29,0.216,0.136,0.241,0.238,0.157,0.179,0.025,0.173,0.247,0.247,0.216,0.309,0.204,0.148,0.222,0.204,0.256,0.615,20.0,44.923,66.462,99.385,1.538,27.077,54.769,76.308,99.692,0.308,25.231,44.308,79.077,100.0,0.615,21.231,48.615,72.308,98.769,3.692,27.692,51.692,77.846,99.385,0.308,25.846,44.0,75.077,100.0,0.308,23.077,47.077,72.308,97.846,1.538,24.0,52.0,79.385,100.0,1.231,25.538,51.077,75.385,99.692,4.0,24.615,51.385,79.077,96.0,0.308,24.308,50.154,75.077,100.0,7.692,22.769,41.846,68.923,99.385,0.308,25.231,52.0,76.923,100.0,0.615,20.308,46.769,69.538,99.692,2.769,26.769,50.769,76.0,99.385,0.615,20.615,46.769,68.923,99.692,1.846,25.538,52.923,76.0,99.077,0.308,25.231,44.308,79.077,100.0,3.692,27.692,51.692,77.846,99.385,0.615,20.308,44.0,68.615,100.0,0.308,24.923,52.923,76.923,98.769,Positive_209,1
0.414,0.407,0.179,0.393,0.241,0.366,0.386,0.262,0.352,0.076,0.855,0.069,0.262,0.455,0.283,0.51,0.31,0.179,0.241,0.51,0.248,0.312,0.174,0.181,0.188,0.326,0.139,0.167,0.257,0.181,0.146,0.007,0.104,0.222,0.132,0.25,0.285,0.215,0.139,0.208,0.118,0.222,2.069,29.655,48.966,71.724,98.621,1.379,23.448,50.345,75.172,100.0,0.69,17.931,43.448,74.483,94.483,1.379,22.069,48.966,68.276,98.621,2.759,35.862,67.586,79.31,100.0,0.69,14.483,39.31,65.517,99.31,0.69,22.069,53.793,77.931,95.172,2.069,21.379,47.586,60.0,91.034,5.517,24.828,45.517,81.379,100.0,2.759,25.517,51.724,77.241,88.966,0.69,23.448,48.276,71.724,100.0,18.621,20.0,53.793,79.31,87.586,0.69,17.931,42.069,59.31,92.414,2.069,24.138,45.517,71.724,99.31,2.759,35.862,64.828,79.31,100.0,2.069,24.828,51.034,71.724,99.31,1.379,22.069,49.655,73.793,100.0,0.69,17.931,43.448,74.483,94.483,2.759,35.862,67.586,79.31,100.0,2.069,24.138,48.966,72.414,99.31,0.69,17.931,41.379,58.621,92.414,Negative_179,0
0.335,0.4,0.265,0.415,0.326,0.258,0.422,0.302,0.277,0.102,0.742,0.157,0.372,0.289,0.338,0.369,0.366,0.265,0.326,0.357,0.317,0.29,0.173,0.204,0.269,0.241,0.133,0.253,0.225,0.194,0.142,0.031,0.204,0.235,0.235,0.173,0.309,0.185,0.191,0.207,0.194,0.238,0.923,23.692,48.923,77.231,99.692,0.615,23.385,47.385,73.846,98.769,0.308,31.385,52.923,70.462,100.0,0.615,23.077,49.846,73.846,100.0,1.538,26.769,55.692,76.308,99.692,0.308,26.462,47.077,70.462,97.846,0.308,27.077,48.923,71.385,98.769,0.923,24.0,49.538,71.692,100.0,1.231,22.462,50.769,83.077,99.692,1.538,19.692,48.0,67.692,96.615,0.308,24.0,48.923,73.846,100.0,3.077,28.615,60.615,78.154,99.692,0.308,24.308,51.385,71.692,100.0,0.923,23.692,43.385,74.769,97.846,1.538,28.308,55.692,76.308,99.692,0.923,23.692,47.077,77.846,99.692,0.615,23.385,48.615,73.846,98.769,0.308,31.385,52.923,70.462,100.0,1.538,26.769,55.692,76.308,99.692,0.923,27.077,49.538,74.769,97.846,0.308,20.308,47.385,71.385,100.0,Positive_179,1
0.304,0.454,0.241,0.493,0.315,0.192,0.522,0.268,0.21,0.113,0.756,0.131,0.344,0.32,0.336,0.352,0.407,0.241,0.315,0.378,0.307,0.276,0.166,0.211,0.297,0.213,0.105,0.268,0.2,0.132,0.174,0.037,0.171,0.276,0.216,0.203,0.316,0.189,0.187,0.216,0.187,0.263,1.05,31.496,51.444,75.591,99.738,0.525,19.423,45.932,72.966,100.0,0.262,28.871,53.018,75.853,98.95,0.787,25.984,49.869,75.328,99.738,1.05,24.409,51.969,72.966,100.0,0.262,23.36,45.144,75.853,98.95,0.262,23.885,51.444,75.853,100.0,0.787,23.097,50.131,76.378,99.213,0.525,24.934,45.669,66.404,96.325,3.15,28.871,51.969,69.291,98.688,0.262,25.722,50.394,76.378,99.738,1.05,15.486,38.583,68.241,100.0,0.262,20.997,47.769,75.853,99.475,0.525,27.297,50.131,72.703,99.738,1.05,27.559,52.493,74.278,100.0,0.525,26.772,49.869,72.703,99.738,0.787,19.423,47.769,74.278,100.0,0.262,28.871,53.018,75.853,98.95,1.05,24.409,51.969,72.966,100.0,0.525,29.921,51.444,78.478,99.738,0.262,20.472,45.407,73.228,99.475,Positive_136,1
0.364,0.414,0.223,0.446,0.266,0.289,0.36,0.317,0.323,0.08,0.818,0.102,0.316,0.399,0.285,0.458,0.319,0.223,0.266,0.449,0.285,0.323,0.157,0.193,0.245,0.255,0.163,0.227,0.23,0.191,0.141,0.02,0.18,0.261,0.204,0.214,0.304,0.204,0.146,0.232,0.175,0.257,0.178,24.955,49.02,70.232,99.287,0.713,23.529,48.663,74.332,100.0,2.496,33.333,55.615,82.353,99.465,0.535,24.064,46.702,70.588,99.822,2.317,30.66,54.367,80.036,99.465,0.178,24.242,49.376,78.075,100.0,1.07,22.46,45.276,72.727,99.822,0.357,26.203,49.198,75.223,98.93,0.178,25.49,52.05,76.649,100.0,5.348,35.294,53.298,77.718,99.465,0.178,24.064,48.128,72.906,100.0,3.03,33.868,57.754,81.283,99.287,0.891,25.134,49.198,74.51,99.822,0.178,24.242,47.059,69.162,100.0,2.317,26.381,54.189,80.392,99.465,0.178,24.421,49.376,73.797,100.0,0.891,22.103,46.524,71.48,99.822,2.496,33.333,55.615,82.353,99.465,2.317,30.66,54.367,80.036,99.465,0.178,24.242,47.059,70.232,100.0,0.891,24.599,48.841,74.51,99.822,Positive_111,1
0.353,0.389,0.258,0.432,0.317,0.251,0.425,0.283,0.292,0.106,0.76,0.133,0.303,0.344,0.353,0.4,0.342,0.258,0.317,0.403,0.281,0.272,0.181,0.213,0.283,0.206,0.161,0.211,0.265,0.184,0.166,0.029,0.211,0.227,0.193,0.259,0.293,0.202,0.193,0.29,0.154,0.252,0.452,22.172,50.226,73.529,99.548,1.584,28.507,52.941,78.507,98.869,0.226,23.529,44.118,71.041,100.0,0.905,21.267,49.095,76.471,98.869,0.679,32.579,52.489,75.113,98.19,0.226,21.946,44.118,71.267,100.0,0.226,30.09,51.357,77.376,100.0,0.452,20.362,48.416,73.077,98.643,1.131,24.208,47.964,72.624,99.548,0.679,30.543,50.679,76.244,95.701,0.226,22.851,47.964,74.887,100.0,1.131,33.258,58.371,72.851,95.928,0.226,20.814,48.416,74.887,98.869,0.452,22.172,49.548,73.982,99.548,0.679,31.9,50.905,75.113,100.0,0.452,22.398,50.452,73.303,99.548,1.584,28.281,50.905,78.507,98.869,0.226,23.529,44.118,71.041,100.0,0.679,32.579,52.489,75.113,98.19,0.452,22.851,49.321,73.303,100.0,0.226,20.362,46.154,76.471,98.869,Positive_141,1
0.273,0.445,0.282,0.423,0.35,0.227,0.414,0.323,0.264,0.145,0.705,0.15,0.377,0.259,0.364,0.332,0.386,0.282,0.35,0.309,0.341,0.215,0.151,0.306,0.274,0.247,0.142,0.265,0.21,0.146,0.205,0.082,0.192,0.187,0.256,0.187,0.224,0.169,0.288,0.201,0.215,0.237,1.818,34.545,57.727,72.727,99.545,0.909,21.818,46.364,74.091,99.091,0.455,22.273,45.455,78.182,100.0,2.273,23.636,50.909,77.273,99.545,0.909,23.182,44.545,69.091,100.0,0.455,28.636,48.636,72.727,97.273,0.455,19.545,48.182,75.909,100.0,1.818,21.818,49.091,77.727,99.091,5.0,34.091,55.0,71.818,99.545,1.364,19.545,50.0,84.545,100.0,0.455,26.818,50.455,75.455,99.545,0.909,14.091,39.091,61.818,96.364,0.455,17.727,45.909,77.273,99.091,1.818,34.545,58.636,74.091,99.545,0.909,24.545,45.455,69.091,100.0,1.818,34.091,56.364,72.727,99.545,0.909,20.909,44.545,70.0,99.091,0.455,22.273,45.455,78.182,100.0,0.909,23.182,44.545,69.091,100.0,1.818,32.273,55.455,74.091,99.545,0.455,17.727,46.364,77.273,99.091,Positive_80,1
0.345,0.424,0.231,0.455,0.309,0.236,0.453,0.243,0.304,0.112,0.788,0.099,0.331,0.35,0.319,0.403,0.366,0.231,0.309,0.393,0.298,0.313,0.16,0.201,0.278,0.213,0.135,0.223,0.294,0.153,0.167,0.027,0.151,0.246,0.206,0.217,0.309,0.195,0.166,0.23,0.182,0.251,0.258,26.873,54.393,77.778,99.612,0.517,24.031,48.45,72.222,100.0,0.129,21.964,46.512,72.481,99.742,1.809,22.997,47.933,73.773,99.871,0.388,24.935,48.837,70.672,100.0,0.129,27.519,56.46,78.165,98.966,0.129,22.61,45.478,71.189,99.871,0.258,25.194,52.067,74.935,99.742,0.517,25.969,55.039,79.845,100.0,0.388,16.796,42.506,64.47,99.483,0.129,25.711,51.68,76.098,100.0,5.943,24.677,49.483,64.858,99.096,0.129,23.643,47.028,72.868,99.871,0.258,25.969,56.202,78.165,99.612,0.388,24.935,48.32,70.284,100.0,0.258,26.873,55.685,78.811,99.612,1.421,24.031,45.607,70.413,100.0,0.129,21.964,46.512,72.481,99.742,0.388,24.935,48.837,70.672,100.0,0.258,25.581,54.78,77.519,99.612,0.129,23.643,46.253,72.997,99.871,Positive_188,1
0.373,0.492,0.136,0.373,0.195,0.432,0.263,0.229,0.508,0.093,0.898,0.008,0.237,0.534,0.229,0.737,0.127,0.136,0.195,0.568,0.237,0.239,0.034,0.162,0.111,0.291,0.162,0.111,0.239,0.188,0.154,0.0,0.017,0.214,0.111,0.197,0.171,0.179,0.017,0.179,0.094,0.231,1.695,46.61,71.186,83.898,98.305,2.542,16.949,33.898,58.475,100.0,0.847,19.492,60.169,66.949,94.915,2.542,37.288,55.932,83.051,100.0,3.39,7.627,26.271,64.407,80.508,0.847,22.034,42.373,72.034,96.61,0.847,9.322,35.593,66.102,94.915,2.542,20.339,40.678,73.729,100.0,1.695,32.203,52.542,78.814,98.305,12.712,16.102,26.271,63.559,68.644,0.847,25.424,50.0,77.119,100.0,53.39,53.39,53.39,53.39,53.39,0.847,23.729,44.068,73.729,100.0,1.695,28.814,49.153,77.966,98.305,3.39,9.322,33.051,66.949,94.915,1.695,27.966,49.153,77.966,100.0,3.39,5.932,33.051,64.407,80.508,0.847,19.492,60.169,66.949,94.915,3.39,7.627,26.271,64.407,80.508,1.695,31.356,52.542,78.814,98.305,0.847,23.729,44.068,73.729,100.0,Negative_231,0
