_PolarizabilityC1,_PolarizabilityC2,_PolarizabilityC3,_SolventAccessibilityC1,_SolventAccessibilityC2,_SolventAccessibilityC3,_SecondaryStrC1,_SecondaryStrC2,_SecondaryStrC3,_ChargeC1,_ChargeC2,_ChargeC3,_PolarityC1,_PolarityC2,_PolarityC3,_NormalizedVDWVC1,_NormalizedVDWVC2,_NormalizedVDWVC3,_HydrophobicityC1,_HydrophobicityC2,_HydrophobicityC3,_PolarizabilityT12,_PolarizabilityT13,_PolarizabilityT23,_SolventAccessibilityT12,_SolventAccessibilityT13,_SolventAccessibilityT23,_SecondaryStrT12,_SecondaryStrT13,_SecondaryStrT23,_ChargeT12,_ChargeT13,_ChargeT23,_PolarityT12,_PolarityT13,_PolarityT23,_NormalizedVDWVT12,_NormalizedVDWVT13,_NormalizedVDWVT23,_HydrophobicityT12,_HydrophobicityT13,_HydrophobicityT23,_PolarizabilityD1001,_PolarizabilityD1025,_PolarizabilityD1050,_PolarizabilityD1075,_PolarizabilityD1100,_PolarizabilityD2001,_PolarizabilityD2025,_PolarizabilityD2050,_PolarizabilityD2075,_PolarizabilityD2100,_PolarizabilityD3001,_PolarizabilityD3025,_PolarizabilityD3050,_PolarizabilityD3075,_PolarizabilityD3100,_SolventAccessibilityD1001,_SolventAccessibilityD1025,_SolventAccessibilityD1050,_SolventAccessibilityD1075,_SolventAccessibilityD1100,_SolventAccessibilityD2001,_SolventAccessibilityD2025,_SolventAccessibilityD2050,_SolventAccessibilityD2075,_SolventAccessibilityD2100,_SolventAccessibilityD3001,_SolventAccessibilityD3025,_SolventAccessibilityD3050,_SolventAccessibilityD3075,_SolventAccessibilityD3100,_SecondaryStrD1001,_SecondaryStrD1025,_SecondaryStrD1050,_SecondaryStrD1075,_SecondaryStrD1100,_SecondaryStrD2001,_SecondaryStrD2025,_SecondaryStrD2050,_SecondaryStrD2075,_SecondaryStrD2100,_SecondaryStrD3001,_SecondaryStrD3025,_SecondaryStrD3050,_SecondaryStrD3075,_SecondaryStrD3100,_ChargeD1001,_ChargeD1025,_ChargeD1050,_ChargeD1075,_ChargeD1100,_ChargeD2001,_ChargeD2025,_ChargeD2050,_ChargeD2075,_ChargeD2100,_ChargeD3001,_ChargeD3025,_ChargeD3050,_ChargeD3075,_ChargeD3100,_PolarityD1001,_PolarityD1025,_PolarityD1050,_PolarityD1075,_PolarityD1100,_PolarityD2001,_PolarityD2025,_PolarityD2050,_PolarityD2075,_PolarityD2100,_PolarityD3001,_PolarityD3025,_PolarityD3050,_PolarityD3075,_PolarityD3100,_NormalizedVDWVD1001,_NormalizedVDWVD1025,_NormalizedVDWVD1050,_NormalizedVDWVD1075,_NormalizedVDWVD1100,_NormalizedVDWVD2001,_NormalizedVDWVD2025,_NormalizedVDWVD2050,_NormalizedVDWVD2075,_NormalizedVDWVD2100,_NormalizedVDWVD3001,_NormalizedVDWVD3025,_NormalizedVDWVD3050,_NormalizedVDWVD3075,_NormalizedVDWVD3100,_HydrophobicityD1001,_HydrophobicityD1025,_HydrophobicityD1050,_HydrophobicityD1075,_HydrophobicityD1100,_HydrophobicityD2001,_HydrophobicityD2025,_HydrophobicityD2050,_HydrophobicityD2075,_HydrophobicityD2100,_HydrophobicityD3001,_HydrophobicityD3025,_HydrophobicityD3050,_HydrophobicityD3075,_HydrophobicityD3100,id,label
0.172,0.548,0.28,0.484,0.344,0.172,0.495,0.301,0.204,0.172,0.774,0.054,0.441,0.194,0.366,0.269,0.452,0.28,0.344,0.237,0.419,0.196,0.087,0.261,0.37,0.13,0.13,0.326,0.174,0.109,0.315,0.011,0.098,0.163,0.337,0.185,0.239,0.13,0.217,0.207,0.293,0.185,3.226,20.43,29.032,55.914,92.473,2.151,18.28,52.688,72.043,94.624,1.075,35.484,51.613,83.871,100.0,3.226,16.129,41.935,64.516,97.849,2.151,44.086,68.817,82.796,98.925,1.075,24.731,33.333,55.914,100.0,1.075,27.957,53.763,81.72,100.0,5.376,15.054,37.634,64.516,97.849,2.151,22.581,39.785,69.892,94.624,4.301,35.484,66.667,82.796,98.925,1.075,20.43,46.237,69.892,100.0,21.505,21.505,38.71,78.495,90.323,1.075,13.978,37.634,67.742,100.0,3.226,20.43,33.333,55.914,92.473,2.151,40.86,66.667,80.645,98.925,3.226,21.505,33.333,56.989,92.473,2.151,13.978,53.763,72.043,94.624,1.075,35.484,51.613,83.871,100.0,2.151,44.086,68.817,82.796,98.925,3.226,22.581,39.785,55.914,92.473,1.075,12.903,37.634,67.742,100.0,Negative_873,0
0.285,0.451,0.263,0.436,0.285,0.279,0.461,0.257,0.282,0.1,0.799,0.1,0.354,0.317,0.329,0.392,0.345,0.263,0.285,0.389,0.326,0.264,0.145,0.23,0.28,0.239,0.167,0.252,0.264,0.119,0.179,0.009,0.16,0.208,0.245,0.233,0.289,0.189,0.186,0.258,0.189,0.258,0.627,19.122,41.066,74.295,99.373,1.254,25.705,48.589,70.219,100.0,0.313,30.094,62.696,78.683,99.687,1.881,21.317,50.784,76.803,100.0,1.567,22.884,49.843,68.025,99.687,0.313,28.213,46.082,73.041,99.373,0.313,26.959,52.978,76.176,100.0,4.075,26.332,49.53,74.608,98.433,0.627,15.674,44.201,68.339,99.373,5.016,26.959,52.978,69.279,99.687,0.313,25.392,49.53,75.235,100.0,2.508,12.226,47.962,68.652,99.06,0.313,26.332,53.605,75.549,100.0,0.627,21.003,44.201,72.414,99.373,1.567,24.451,50.157,72.727,99.687,0.627,20.69,44.828,72.414,99.373,1.567,24.138,49.53,70.846,100.0,0.313,30.094,62.696,78.683,99.687,1.567,22.884,49.843,68.025,99.687,0.627,23.824,45.768,74.608,99.373,0.313,26.332,54.232,78.056,100.0,Negative_78,0
0.392,0.373,0.235,0.475,0.311,0.214,0.452,0.29,0.258,0.104,0.76,0.136,0.326,0.35,0.324,0.423,0.342,0.235,0.311,0.399,0.29,0.301,0.181,0.175,0.285,0.207,0.131,0.246,0.22,0.162,0.154,0.031,0.194,0.27,0.209,0.207,0.312,0.196,0.16,0.233,0.183,0.259,0.522,23.76,45.953,68.93,99.217,1.044,24.543,49.608,74.413,99.739,0.261,27.154,54.569,76.762,100.0,0.783,24.543,49.086,73.107,99.739,0.522,21.149,52.48,75.979,100.0,0.261,24.804,48.564,74.674,98.433,0.261,25.587,56.397,77.023,100.0,0.783,25.326,48.303,74.935,98.433,0.522,18.538,42.559,64.23,98.956,3.655,29.243,61.097,79.634,100.0,0.261,25.849,49.086,74.413,99.739,0.522,14.883,38.903,67.624,96.867,0.261,22.977,49.608,74.935,99.739,1.567,27.415,48.042,72.063,99.217,0.522,21.149,52.48,75.979,100.0,0.522,24.282,46.214,70.235,99.217,1.044,22.977,49.347,74.413,99.739,0.261,27.154,54.569,76.762,100.0,0.522,21.149,52.48,75.979,100.0,1.567,25.587,47.781,72.585,99.217,0.261,23.499,49.608,74.413,99.739,Positive_750,1
0.348,0.45,0.202,0.566,0.205,0.229,0.394,0.334,0.272,0.067,0.855,0.078,0.437,0.353,0.21,0.413,0.385,0.202,0.205,0.385,0.41,0.311,0.151,0.177,0.188,0.258,0.097,0.266,0.231,0.186,0.115,0.011,0.119,0.32,0.146,0.145,0.331,0.185,0.143,0.15,0.135,0.328,0.318,21.781,48.172,72.019,99.523,0.477,26.073,50.715,76.471,99.841,0.159,24.006,49.921,75.994,100.0,0.318,23.37,47.536,74.563,99.841,0.636,25.914,51.669,73.927,100.0,0.159,24.96,52.305,75.358,98.728,0.159,24.483,54.054,75.04,100.0,0.477,23.847,46.264,78.06,99.841,0.318,25.119,48.49,73.132,99.523,0.636,14.785,44.515,75.994,100.0,0.159,24.96,49.603,74.722,99.841,3.18,26.232,52.941,72.655,99.523,0.159,26.391,49.921,77.266,99.841,0.318,22.734,48.172,72.019,99.046,0.636,25.914,52.146,74.881,100.0,0.318,23.847,48.808,72.178,99.841,0.795,25.755,50.715,76.471,99.682,0.159,24.006,49.921,75.994,100.0,0.636,25.914,51.669,73.927,100.0,0.318,22.417,48.49,71.86,99.046,0.159,26.868,50.079,78.06,99.841,Positive_184,1
0.296,0.438,0.266,0.527,0.172,0.302,0.479,0.26,0.26,0.083,0.882,0.036,0.438,0.343,0.219,0.373,0.361,0.266,0.172,0.414,0.414,0.256,0.173,0.22,0.179,0.333,0.083,0.232,0.256,0.149,0.155,0.012,0.048,0.339,0.185,0.125,0.315,0.208,0.185,0.131,0.131,0.393,1.183,28.402,47.929,70.414,99.408,2.367,23.077,53.846,73.373,98.225,0.592,22.485,42.012,73.964,100.0,1.183,27.219,53.254,76.331,99.408,4.142,20.71,26.627,61.538,88.757,0.592,30.178,43.787,73.964,100.0,0.592,20.118,49.704,73.373,100.0,5.325,27.219,50.296,75.74,94.675,5.917,28.994,47.929,72.781,97.633,4.142,8.876,26.036,61.538,85.207,0.592,27.811,50.888,75.148,100.0,21.302,21.302,23.077,57.396,81.657,0.592,30.769,56.805,78.107,100.0,1.183,28.402,47.337,68.639,99.408,4.142,15.385,28.994,67.456,88.757,1.183,27.811,46.746,68.639,99.408,2.367,25.444,54.438,78.107,98.225,0.592,22.485,42.012,73.964,100.0,4.142,20.71,26.627,61.538,88.757,1.183,28.402,47.337,70.414,99.408,0.592,27.219,54.438,78.107,100.0,Negative_156,0
0.252,0.469,0.279,0.482,0.249,0.269,0.443,0.348,0.21,0.082,0.82,0.098,0.482,0.249,0.269,0.331,0.39,0.279,0.249,0.311,0.439,0.266,0.155,0.257,0.191,0.273,0.138,0.286,0.135,0.181,0.125,0.02,0.151,0.296,0.224,0.125,0.253,0.194,0.217,0.138,0.191,0.322,0.656,26.557,54.754,76.393,97.705,1.311,22.295,44.918,74.098,100.0,0.328,28.525,49.836,70.492,99.016,0.656,22.295,39.016,69.836,100.0,0.984,38.033,58.689,82.295,99.672,0.328,26.885,56.393,81.967,99.016,0.328,22.623,50.492,77.377,100.0,2.295,22.951,42.295,66.23,98.361,1.639,32.131,59.016,83.934,97.377,0.984,28.525,50.82,70.492,93.443,0.328,23.934,47.869,74.754,100.0,1.311,35.082,57.377,82.295,99.672,0.328,21.967,40.328,69.836,100.0,0.656,26.557,54.426,77.705,97.705,0.984,38.033,60.328,82.623,99.672,0.656,26.557,54.426,75.082,97.705,1.311,20.656,42.295,75.41,100.0,0.328,28.525,49.836,70.492,99.016,0.984,38.033,58.689,82.295,99.672,0.656,26.557,52.787,77.705,98.033,0.328,21.967,40.328,70.164,100.0,Negative_980,0
0.338,0.384,0.278,0.372,0.391,0.237,0.463,0.266,0.272,0.144,0.684,0.172,0.284,0.287,0.428,0.45,0.272,0.278,0.391,0.356,0.253,0.216,0.21,0.213,0.273,0.172,0.157,0.223,0.263,0.154,0.207,0.031,0.201,0.179,0.201,0.241,0.245,0.276,0.147,0.257,0.172,0.169,1.875,29.688,57.812,80.625,97.812,0.625,23.438,48.125,68.438,100.0,0.312,16.875,44.375,68.125,98.438,2.188,27.187,42.5,60.625,97.812,0.938,18.438,55.937,81.25,100.0,0.312,26.875,57.5,79.062,98.438,0.312,19.375,49.375,72.812,99.688,1.875,27.812,44.688,63.125,98.438,0.625,29.063,61.25,80.938,100.0,0.938,7.187,26.562,63.75,95.625,0.312,25.938,46.875,71.25,100.0,4.062,41.562,75.625,87.188,99.688,0.312,25.625,42.5,60.312,98.438,0.625,27.5,53.125,76.25,97.812,0.938,19.688,54.375,80.0,100.0,0.625,28.438,50.938,75.312,97.812,4.062,26.25,52.188,80.312,100.0,0.312,16.875,44.375,68.125,98.438,0.938,18.438,55.937,81.25,100.0,0.625,28.438,55.312,77.812,98.438,0.312,24.062,40.312,55.625,95.0,Negative_1046,0
0.286,0.464,0.25,0.403,0.325,0.272,0.4,0.296,0.304,0.109,0.763,0.128,0.358,0.3,0.342,0.377,0.372,0.25,0.325,0.363,0.312,0.263,0.134,0.234,0.253,0.23,0.184,0.232,0.245,0.16,0.168,0.029,0.201,0.208,0.239,0.206,0.286,0.171,0.198,0.247,0.19,0.231,0.219,23.263,49.305,74.323,99.927,0.732,24.214,49.817,74.762,100.0,0.073,27.652,52.524,76.152,99.268,0.293,22.019,47.403,73.958,100.0,0.146,27.286,51.646,74.982,99.707,0.073,25.311,50.256,77.103,99.927,0.073,27.432,53.109,77.615,99.707,0.805,21.8,44.843,69.349,100.0,0.219,24.067,48.939,76.079,99.854,0.146,26.774,50.914,73.372,99.268,0.073,23.921,48.354,74.323,100.0,2.268,27.432,52.89,77.249,99.195,0.073,22.458,47.184,74.177,100.0,0.219,24.067,50.988,75.201,99.927,0.146,27.432,51.5,74.982,99.707,0.219,22.165,48.574,74.323,100.0,0.951,26.554,50.11,74.762,99.707,0.073,27.652,52.524,76.152,99.268,0.146,27.286,51.646,74.982,99.707,0.219,24.726,50.037,74.323,99.927,0.073,22.458,47.184,75.494,100.0,Positive_457,1
0.338,0.452,0.21,0.492,0.232,0.276,0.363,0.324,0.312,0.083,0.84,0.078,0.383,0.373,0.244,0.442,0.348,0.21,0.232,0.417,0.35,0.318,0.113,0.207,0.184,0.267,0.116,0.209,0.215,0.183,0.11,0.018,0.115,0.29,0.15,0.152,0.303,0.161,0.159,0.168,0.132,0.301,0.236,20.873,48.349,72.406,100.0,0.354,25.354,51.769,74.528,99.882,0.118,31.014,49.057,77.123,97.288,0.472,24.764,51.179,74.764,99.528,0.236,26.887,47.995,75.708,99.646,0.118,20.283,49.764,72.995,100.0,0.118,23.113,46.934,76.887,99.646,0.59,31.132,56.25,77.005,97.759,0.236,22.406,45.991,69.222,100.0,3.184,29.835,48.113,73.939,95.755,0.118,25.0,50.943,74.41,100.0,0.236,18.514,46.816,80.189,99.646,0.118,26.179,51.415,74.292,99.528,0.472,22.406,49.764,74.057,100.0,0.236,26.651,47.877,75.708,99.646,0.236,21.934,48.467,72.642,100.0,0.354,25.708,51.769,74.41,99.646,0.118,31.014,49.057,77.123,97.288,0.236,26.887,47.995,75.708,99.646,0.472,23.467,50.0,74.175,100.0,0.118,25.236,51.179,73.821,99.528,Negative_893,0
0.286,0.43,0.284,0.397,0.343,0.26,0.469,0.286,0.245,0.137,0.72,0.143,0.347,0.269,0.384,0.373,0.343,0.284,0.343,0.334,0.323,0.27,0.159,0.209,0.263,0.193,0.157,0.274,0.237,0.126,0.176,0.033,0.2,0.204,0.263,0.196,0.283,0.207,0.161,0.213,0.207,0.235,0.434,19.089,49.458,73.536,100.0,0.651,29.284,53.579,75.054,99.783,0.217,25.38,44.685,76.79,99.566,2.169,30.152,57.701,77.44,99.566,0.868,22.777,43.601,68.547,100.0,0.217,15.618,46.421,75.922,98.265,0.217,28.633,50.759,76.356,99.783,0.434,26.247,49.024,73.102,99.566,0.651,17.57,46.421,74.403,100.0,3.471,26.03,41.215,62.473,96.095,0.217,24.946,53.145,76.573,99.566,1.735,22.56,47.072,70.716,100.0,0.217,29.284,59.653,80.694,99.566,0.434,20.607,50.759,73.102,98.265,0.868,22.343,43.601,69.414,100.0,0.434,21.475,49.024,72.668,100.0,0.868,30.152,54.23,75.705,99.783,0.217,25.38,44.685,76.79,99.566,0.868,22.777,43.601,68.547,100.0,0.434,20.607,49.675,73.536,98.265,0.217,30.152,59.87,80.26,99.566,Positive_1046,1
0.308,0.487,0.205,0.456,0.311,0.234,0.368,0.311,0.322,0.085,0.803,0.111,0.368,0.305,0.328,0.373,0.422,0.205,0.311,0.353,0.336,0.314,0.103,0.197,0.263,0.203,0.149,0.237,0.231,0.214,0.126,0.04,0.16,0.226,0.249,0.186,0.3,0.134,0.166,0.194,0.217,0.257,2.849,27.635,47.009,67.521,99.715,0.57,22.507,52.991,76.353,100.0,0.285,24.501,50.142,79.772,96.866,0.57,29.345,49.858,72.365,100.0,1.14,19.658,56.695,79.202,99.145,0.285,20.228,43.875,70.94,99.715,0.285,25.641,54.131,79.487,100.0,0.57,23.362,48.433,71.51,99.43,2.564,22.792,47.009,70.37,99.715,1.425,15.67,54.701,80.912,96.866,0.285,25.641,49.003,73.219,100.0,5.983,17.949,54.416,74.644,99.145,0.285,23.362,50.427,73.789,100.0,2.849,27.635,47.009,70.655,99.715,1.14,20.513,54.416,78.917,99.145,2.849,26.781,47.578,68.091,99.715,0.57,23.077,52.991,78.063,100.0,0.285,24.501,50.142,79.772,96.866,1.14,19.658,56.695,79.202,99.145,2.849,27.635,47.009,70.655,99.715,0.285,25.641,50.712,74.929,100.0,Positive_797,1
0.437,0.366,0.197,0.585,0.183,0.232,0.423,0.296,0.282,0.077,0.88,0.042,0.366,0.451,0.183,0.486,0.317,0.197,0.183,0.472,0.345,0.333,0.177,0.163,0.17,0.27,0.099,0.284,0.241,0.184,0.142,0.014,0.071,0.34,0.099,0.17,0.312,0.199,0.142,0.177,0.092,0.305,2.113,25.352,50.0,64.085,99.296,2.817,23.944,45.775,78.169,97.887,0.704,16.197,52.113,81.69,100.0,1.408,28.873,57.042,80.282,99.296,4.225,23.944,40.141,49.296,88.028,0.704,18.31,37.324,69.014,100.0,0.704,22.535,50.704,79.577,100.0,1.408,26.761,52.817,71.127,98.592,7.746,25.352,46.479,65.493,90.141,4.225,10.563,22.535,47.183,77.465,0.704,26.761,53.521,76.056,100.0,23.944,23.944,41.549,47.887,88.028,0.704,30.986,66.901,86.62,100.0,2.113,23.239,50.0,65.493,99.296,4.225,23.944,40.141,49.296,88.028,2.113,21.831,47.887,64.085,99.296,4.93,32.394,48.592,78.169,97.887,0.704,16.197,52.113,81.69,100.0,4.225,23.944,40.141,49.296,88.028,2.113,21.831,50.0,66.197,99.296,0.704,30.986,64.789,86.62,100.0,Negative_118,0
0.295,0.443,0.262,0.422,0.317,0.261,0.443,0.284,0.273,0.109,0.772,0.119,0.349,0.298,0.353,0.374,0.364,0.262,0.317,0.365,0.319,0.253,0.16,0.224,0.274,0.229,0.155,0.235,0.244,0.153,0.165,0.023,0.183,0.197,0.254,0.209,0.268,0.201,0.184,0.228,0.201,0.233,0.587,19.159,45.161,71.652,100.0,0.391,25.22,51.711,75.855,99.804,0.098,26.588,51.417,76.54,99.902,0.196,23.754,48.974,74.389,99.902,0.489,26.295,51.711,77.908,99.804,0.098,23.558,48.485,71.75,100.0,0.098,24.34,50.342,75.464,99.707,0.196,25.611,48.583,73.9,99.902,1.271,26.686,50.538,75.562,100.0,0.489,26.393,51.613,82.405,99.707,0.098,23.851,49.56,74.291,100.0,4.594,26.002,50.342,74.194,99.413,0.098,25.806,49.658,74.487,99.902,0.587,19.159,45.943,72.239,100.0,0.293,26.393,51.613,76.637,99.804,0.587,20.821,47.116,73.9,100.0,0.391,25.22,50.635,74.878,99.804,0.098,26.588,51.417,76.54,99.902,0.489,26.295,51.711,77.908,99.804,0.293,20.821,46.921,72.043,100.0,0.098,25.318,50.44,74.487,99.902,Positive_161,1
0.352,0.467,0.181,0.39,0.362,0.248,0.552,0.219,0.229,0.105,0.781,0.114,0.295,0.314,0.39,0.371,0.448,0.181,0.362,0.352,0.286,0.327,0.115,0.173,0.269,0.173,0.183,0.212,0.269,0.096,0.173,0.01,0.183,0.173,0.24,0.25,0.308,0.115,0.173,0.26,0.192,0.202,1.905,17.143,39.048,61.905,93.333,5.714,30.476,55.238,80.0,99.048,0.952,16.19,50.476,68.571,100.0,1.905,22.857,44.762,65.714,99.048,6.667,34.286,57.143,82.857,100.0,0.952,14.286,41.905,68.571,97.143,0.952,32.381,55.238,78.095,100.0,2.857,20.0,29.524,70.476,85.714,3.81,17.143,42.857,64.762,96.19,10.476,16.19,38.095,66.667,100.0,0.952,23.81,48.571,74.286,99.048,6.667,28.571,57.143,80.0,93.333,0.952,25.714,52.381,71.429,99.048,1.905,12.381,31.429,49.524,89.524,6.667,35.238,60.952,82.857,100.0,1.905,14.286,33.333,61.905,93.333,6.667,32.381,56.19,81.905,99.048,0.952,16.19,50.476,68.571,100.0,6.667,34.286,57.143,82.857,100.0,1.905,14.286,39.048,61.905,97.143,0.952,25.714,52.381,70.476,99.048,Negative_223,0
0.337,0.386,0.277,0.391,0.348,0.261,0.429,0.255,0.315,0.125,0.717,0.158,0.332,0.304,0.364,0.424,0.299,0.277,0.348,0.353,0.299,0.306,0.186,0.197,0.23,0.197,0.197,0.273,0.23,0.142,0.169,0.038,0.191,0.257,0.202,0.235,0.279,0.224,0.158,0.24,0.186,0.262,1.087,14.674,50.0,68.478,98.913,1.63,21.196,47.283,75.543,99.457,0.543,29.891,49.457,77.174,100.0,1.087,28.261,50.543,77.174,99.457,1.63,25.543,47.826,76.63,97.283,0.543,19.022,40.761,66.304,100.0,0.543,21.739,47.283,76.087,100.0,6.522,28.261,49.457,73.913,98.913,2.174,15.761,56.522,72.283,96.739,15.217,23.913,46.196,76.63,97.283,0.543,24.457,50.543,73.913,100.0,1.63,22.283,46.739,65.761,94.022,0.543,28.261,44.022,77.174,100.0,1.087,13.587,50.0,70.109,98.913,1.63,25.543,51.63,76.087,97.283,1.087,13.587,46.739,70.109,98.913,1.63,28.261,50.543,77.717,99.457,0.543,29.891,49.457,77.174,100.0,1.63,25.543,47.826,76.63,97.283,1.087,14.674,51.087,69.022,98.913,0.543,26.087,44.022,78.804,100.0,Positive_481,1
0.383,0.411,0.206,0.47,0.299,0.231,0.433,0.277,0.29,0.087,0.788,0.125,0.315,0.355,0.33,0.424,0.371,0.206,0.299,0.414,0.287,0.306,0.125,0.181,0.287,0.237,0.134,0.266,0.228,0.134,0.138,0.022,0.209,0.194,0.228,0.219,0.281,0.138,0.169,0.234,0.188,0.228,0.623,23.053,48.91,78.193,99.688,2.804,25.234,50.779,72.586,98.754,0.312,23.364,45.171,67.29,100.0,0.623,27.414,49.533,76.012,99.688,1.558,27.726,53.271,71.028,100.0,0.312,16.822,41.745,72.897,97.508,0.312,22.43,50.467,74.143,100.0,0.935,25.234,47.352,73.832,97.508,0.623,26.791,48.287,74.455,99.377,1.558,27.103,46.106,60.436,100.0,0.312,23.676,48.91,76.012,99.688,12.15,25.857,53.271,72.586,99.377,0.312,25.545,50.779,73.832,98.754,0.623,17.757,46.729,77.259,99.688,1.558,26.791,53.894,71.028,100.0,0.623,22.741,47.664,77.882,99.688,2.804,26.48,52.336,72.586,98.754,0.312,23.364,45.171,67.29,100.0,1.558,27.726,53.271,71.028,100.0,0.623,19.315,46.729,77.259,99.688,0.312,25.545,51.402,73.832,98.754,Positive_1044,1
0.319,0.417,0.264,0.417,0.328,0.256,0.456,0.275,0.269,0.109,0.747,0.143,0.347,0.297,0.356,0.369,0.366,0.264,0.328,0.371,0.301,0.262,0.157,0.223,0.274,0.212,0.155,0.229,0.234,0.155,0.158,0.025,0.22,0.203,0.24,0.207,0.268,0.183,0.197,0.247,0.182,0.237,0.295,21.27,45.79,72.526,100.0,0.886,28.656,52.142,73.708,99.705,0.148,25.258,51.108,77.253,99.852,0.295,25.258,50.222,76.514,99.852,0.443,26.44,48.301,74.742,99.557,0.148,20.532,51.108,68.833,100.0,0.148,28.213,52.29,76.662,99.409,0.886,22.452,47.71,75.775,99.852,0.295,22.747,47.858,68.981,100.0,6.647,28.065,56.425,76.662,98.966,0.148,25.111,50.96,75.037,100.0,0.443,21.713,38.7,65.288,99.557,0.148,24.077,50.517,75.775,99.852,0.295,21.566,49.483,72.526,100.0,0.443,27.474,49.04,75.923,99.557,0.295,22.009,48.301,72.378,100.0,0.886,27.77,50.812,74.298,99.705,0.148,25.258,51.108,77.253,99.852,0.443,26.44,48.301,74.742,99.557,0.295,24.372,52.437,73.855,100.0,0.148,23.781,49.778,75.628,99.852,Positive_708,1
0.296,0.505,0.199,0.505,0.262,0.233,0.394,0.331,0.276,0.081,0.811,0.108,0.406,0.318,0.276,0.383,0.418,0.199,0.262,0.363,0.375,0.297,0.118,0.189,0.248,0.224,0.122,0.234,0.215,0.181,0.132,0.01,0.177,0.24,0.197,0.177,0.315,0.15,0.157,0.197,0.173,0.24,0.406,25.355,46.247,76.268,98.986,1.014,23.529,51.116,72.617,100.0,0.203,24.341,48.073,75.051,98.783,0.406,26.978,52.333,76.268,99.594,0.609,20.081,40.974,75.254,99.797,0.203,25.152,49.29,72.617,100.0,0.203,22.921,56.795,77.079,99.797,1.623,27.586,47.059,65.923,99.594,1.014,23.124,45.436,74.442,100.0,0.609,18.053,48.479,75.254,97.566,0.203,26.369,51.927,74.442,100.0,4.665,18.458,37.12,73.225,98.174,0.203,25.963,50.913,70.385,99.594,0.406,27.789,54.361,75.659,100.0,0.609,20.081,42.191,75.254,99.797,0.406,27.789,51.927,76.268,100.0,1.217,22.515,49.899,70.385,99.797,0.203,24.341,48.073,75.051,98.783,0.609,20.081,40.974,75.254,99.797,0.406,26.978,51.724,74.848,100.0,0.203,26.166,52.13,70.791,99.594,Positive_904,1
0.34,0.444,0.216,0.372,0.315,0.313,0.465,0.208,0.327,0.102,0.805,0.093,0.286,0.365,0.35,0.419,0.365,0.216,0.315,0.416,0.269,0.275,0.158,0.179,0.222,0.237,0.166,0.191,0.287,0.142,0.155,0.026,0.132,0.209,0.192,0.218,0.296,0.176,0.16,0.225,0.163,0.216,0.696,28.273,49.582,74.513,99.861,0.836,21.031,50.557,73.677,100.0,0.139,22.702,47.911,76.045,99.443,0.418,20.056,49.304,72.981,100.0,0.557,23.677,51.114,75.348,99.443,0.139,30.78,48.607,77.298,99.861,0.139,19.916,49.304,72.702,99.443,0.418,24.513,49.861,75.905,100.0,0.696,28.412,51.253,79.666,99.721,0.557,25.07,53.343,76.741,99.443,0.139,25.487,49.582,75.766,100.0,0.696,19.22,44.568,66.852,99.304,0.139,18.106,47.772,73.12,100.0,1.114,31.616,55.432,77.577,99.861,0.557,22.981,48.886,74.93,99.443,0.696,29.944,51.393,74.234,99.861,0.836,19.081,49.721,73.677,100.0,0.139,22.702,47.911,76.045,99.443,0.557,23.677,51.114,75.348,99.443,1.114,30.084,49.582,74.513,99.861,0.139,17.549,47.911,73.538,100.0,Negative_856,0
0.278,0.47,0.252,0.435,0.319,0.246,0.537,0.226,0.237,0.128,0.771,0.102,0.34,0.308,0.352,0.372,0.376,0.252,0.319,0.363,0.319,0.251,0.142,0.234,0.294,0.227,0.128,0.225,0.248,0.114,0.183,0.03,0.159,0.213,0.251,0.207,0.279,0.184,0.193,0.204,0.217,0.238,0.163,23.577,52.439,75.772,100.0,0.325,25.772,48.049,72.927,99.35,0.081,26.26,50.732,78.618,99.919,0.244,24.146,50.407,74.146,99.919,0.65,21.545,45.122,73.659,99.512,0.081,29.675,53.171,77.073,100.0,0.081,22.764,45.935,70.081,99.512,0.407,30.732,54.797,81.22,99.919,0.163,23.902,53.171,76.016,100.0,0.65,20.732,41.545,69.919,99.512,0.081,25.528,51.138,75.447,100.0,2.358,25.203,45.854,72.276,99.187,0.081,27.073,50.244,76.748,99.919,0.163,24.228,51.87,73.984,100.0,0.65,22.683,47.236,74.472,99.512,0.163,23.902,51.789,73.821,100.0,0.325,25.691,47.48,74.878,99.35,0.081,26.26,50.732,78.618,99.919,0.65,21.545,45.122,73.659,99.512,0.163,26.341,53.171,74.797,100.0,0.081,26.26,50.0,75.935,99.919,Negative_834,0
